User ID,Age,Gender,Height (cm),Weight (kg),Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),VO2 Max,Body Fat (%),Mood Before Workout,Mood After Workout,HRmax,HR%,TLI,MET,WEI
171,40,Other,199,91,Cardio,22,291,125,2503,13.15,Low,6.6,1.9,3526,62,38.4,28.5,Stressed,Energized,180.0,69.44444444444444,2750,7.056451612903226,41.50883838383839
172,57,Female,155,60,Cardio,105,136,129,17887,1.67,Low,5.7,1.9,2038,55,38.4,28.5,Stressed,Neutral,168.1,76.74003569303987,13545,8.209090909090909,1.2205319962607293
175,29,Other,167,65,Cardio,88,248,178,3302,3.57,High,4.7,1.9,3935,86,38.4,28.5,Happy,Fatigued,187.7,94.83217900905701,15664,7.244186046511628,3.8471690802537903
177,46,Male,151,81,Cardio,89,615,177,14962,9.2,High,9.8,1.9,3023,74,38.4,28.5,Stressed,Energized,175.8,100.68259385665527,15753,8.371621621621623,10.40763891551942
193,29,Other,150,85,Cardio,27,232,98,16341,13.06,Low,8.2,1.9,3091,80,38.4,28.5,Happy,Energized,187.7,52.21097496004262,2646,4.2875000000000005,25.25464196215395
211,40,Male,176,95,Cardio,76,186,137,15689,12.53,Medium,5.9,1.9,3372,63,38.4,28.5,Neutral,Neutral,180.0,76.11111111111111,10412,7.611111111111111,12.548318713450293
215,55,Other,183,72,Cardio,26,577,82,3932,10.82,Low,5.5,1.9,2784,77,38.4,28.5,Happy,Fatigued,169.5,48.37758112094395,2132,3.727272727272727,20.13251645110052
217,49,Female,181,57,Cardio,108,398,88,19970,14.99,Medium,5.4,1.9,3925,85,38.4,28.5,Stressed,Fatigued,173.7,50.66206102475533,9504,3.6235294117647063,7.031706432972986
219,58,Male,182,76,Cardio,71,825,147,3527,13.84,High,8.3,1.9,2918,62,38.4,28.5,Happy,Fatigued,167.4,87.81362007168458,10437,8.298387096774194,17.117471856226967
249,41,Male,171,99,Cardio,106,783,128,5070,8.64,Medium,6.7,1.9,3463,86,38.4,28.5,Neutral,Fatigued,179.3,71.38873396542108,13568,5.209302325581396,5.818855296804134
273,38,Male,179,81,Cardio,47,525,172,1920,1.07,Medium,8.6,1.9,1906,57,38.4,28.5,Neutral,Energized,181.4,94.81808158765159,8084,10.56140350877193,2.158624410612494
275,53,Other,166,104,Cardio,88,547,130,4817,3.92,Medium,4.6,1.9,3779,75,38.4,28.5,Stressed,Neutral,170.9,76.06787595084845,11440,6.066666666666666,3.388478110537794
282,46,Female,155,63,Cardio,119,890,131,19708,11.09,Low,6.3,1.9,1773,59,38.4,28.5,Happy,Energized,175.8,74.51649601820249,15589,7.771186440677965,6.944436477662736
284,58,Other,182,56,Cardio,87,313,115,9616,2.02,Medium,7.1,1.9,2097,77,38.4,28.5,Happy,Neutral,167.4,68.69772998805257,10005,5.227272727272727,1.5950507422513356
290,58,Female,173,97,Cardio,113,762,118,14779,11.72,Medium,7.2,1.9,2973,70,38.4,28.5,Happy,Energized,167.4,70.48984468339306,13334,5.9,7.310982121144837
295,56,Male,184,119,Cardio,16,842,151,13896,11.2,Medium,5.7,1.9,3130,51,38.4,28.5,Neutral,Energized,168.8,89.45497630331754,2416,10.362745098039216,62.61848341232227
302,19,Other,159,64,Cardio,29,313,92,6510,3.61,Low,4.7,1.9,2234,86,38.4,28.5,Neutral,Neutral,194.7,47.25218284540318,2668,3.7441860465116275,5.8820820714450175
305,22,Female,167,58,Cardio,109,622,92,6140,10.64,Medium,5.9,1.9,2921,54,38.4,28.5,Stressed,Energized,192.6,47.767393561786086,10028,5.962962962962963,4.662798784379853
323,18,Other,161,99,Cardio,70,514,174,18577,4.84,High,9.1,1.9,3719,55,38.4,28.5,Happy,Fatigued,195.4,89.04810644831116,12180,11.072727272727272,6.157040502997514
340,30,Other,195,50,Cardio,118,375,95,10211,8.57,High,4.7,1.9,1992,88,38.4,28.5,Stressed,Fatigued,187.0,50.80213903743316,11210,3.778409090909091,3.6896129792440866
341,26,Other,183,107,Cardio,19,473,155,17317,14.22,High,7.3,1.9,3333,79,38.4,28.5,Happy,Neutral,189.8,81.66491043203371,2945,6.867088607594937,61.11973822860628
342,48,Female,171,87,Cardio,96,928,106,14576,9.91,Low,8.0,1.9,2050,85,38.4,28.5,Happy,Fatigued,174.4,60.77981651376147,10176,4.364705882352942,6.274249808868501
345,40,Female,160,118,Cardio,104,575,168,17213,9.09,Medium,4.9,1.9,2997,66,38.4,28.5,Neutral,Fatigued,180.0,93.33333333333333,17472,8.909090909090908,8.157692307692308
346,31,Female,189,109,Cardio,54,422,176,4356,13.06,Low,9.7,1.9,2439,75,38.4,28.5,Happy,Energized,186.3,94.47128287707997,9504,8.213333333333333,22.848054710641936
347,50,Male,150,104,Cardio,76,150,176,4499,13.84,Medium,5.1,1.9,2627,83,38.4,28.5,Happy,Fatigued,173.0,101.73410404624276,13376,7.421686746987953,18.52631578947368
352,52,Female,168,101,Cardio,79,110,171,10055,5.46,High,9.6,1.9,3202,79,38.4,28.5,Stressed,Fatigued,171.6,99.65034965034965,13509,7.575949367088608,6.88722669735328
353,44,Male,170,88,Cardio,23,736,123,6429,7.42,High,5.3,1.9,3016,74,38.4,28.5,Happy,Neutral,177.2,69.41309255079007,2829,5.8175675675675675,22.393267248994015
356,18,Female,155,94,Cardio,97,919,109,3180,7.64,High,7.9,1.9,2216,81,38.4,28.5,Stressed,Fatigued,195.4,55.78300921187308,10573,4.709876543209877,4.393630828646498
358,30,Female,166,57,Cardio,67,892,87,1837,1.57,Medium,7.1,1.9,2822,68,38.4,28.5,Neutral,Energized,187.0,46.524064171122994,5829,4.477941176470588,1.090190757442733
359,34,Other,181,98,Cardio,86,859,123,11859,7.24,Medium,6.7,1.9,2685,55,38.4,28.5,Happy,Neutral,184.2,66.77524429967427,10578,7.827272727272727,5.621543822437695
366,47,Female,168,53,Cardio,30,978,86,16776,6.82,Low,8.4,1.9,3666,65,38.4,28.5,Tired,Neutral,175.1,49.114791547687034,2580,4.63076923076923,11.16542927850752
373,36,Female,180,115,Cardio,114,606,148,2027,7.46,High,9.1,1.9,2004,56,38.4,28.5,Stressed,Energized,182.8,80.96280087527352,16872,9.25,5.29809205727667
377,51,Male,185,77,Cardio,119,333,128,13968,13.64,Low,4.1,1.9,3251,73,38.4,28.5,Tired,Energized,172.3,74.2890307603018,15232,6.136986301369863,8.515146046811063
385,19,Female,190,115,Cardio,36,382,156,4131,11.47,Medium,7.8,1.9,2260,75,38.4,28.5,Neutral,Fatigued,194.7,80.12326656394454,5616,7.28,25.528162985790107
387,54,Female,184,115,Cardio,51,190,138,16127,4.54,Medium,5.4,1.9,1877,60,38.4,28.5,Neutral,Neutral,170.2,81.08108108108108,7038,8.049999999999999,7.217806041335454
389,36,Male,165,83,Cardio,70,289,122,1310,12.92,Low,8.6,1.9,2467,65,38.4,28.5,Neutral,Neutral,182.8,66.73960612691465,8540,6.569230769230769,12.318224445139103
395,33,Female,153,73,Cardio,113,408,118,15342,4.56,High,9.1,1.9,1643,51,38.4,28.5,Neutral,Fatigued,184.9,63.81828015143321,13334,8.098039215686276,2.575321747703853
396,48,Female,186,73,Cardio,80,239,94,12908,14.88,High,8.6,1.9,3075,86,38.4,28.5,Tired,Energized,174.4,53.89908256880733,7520,3.825581395348837,10.025229357798164
401,49,Male,188,107,Cardio,61,729,106,5418,3.58,High,4.5,1.9,3391,86,38.4,28.5,Stressed,Neutral,173.7,61.02475532527346,6466,4.313953488372093,3.581452853516049
404,23,Other,170,99,Cardio,113,788,81,19539,5.26,Low,7.5,1.9,3719,84,38.4,28.5,Tired,Fatigued,191.9,42.20948410630537,9153,3.375,1.964795454859878
412,47,Female,187,93,Cardio,56,366,97,16436,1.73,Medium,5.9,1.9,3377,84,38.4,28.5,Happy,Neutral,175.1,55.39691604797259,5432,4.041666666666666,1.7113690136248676
414,24,Male,173,117,Cardio,82,999,145,2649,12.46,Low,7.4,1.9,1715,70,38.4,28.5,Stressed,Fatigued,191.2,75.83682008368201,11890,7.250000000000001,11.523497295642414
433,50,Female,161,106,Cardio,49,423,95,18173,14.99,Low,5.7,1.9,2765,69,38.4,28.5,Tired,Energized,173.0,54.91329479768786,4655,4.818840579710145,16.798985490149818
436,52,Male,187,97,Cardio,49,717,95,14206,1.36,High,4.9,1.9,2627,64,38.4,28.5,Stressed,Neutral,171.6,55.36130536130537,4655,5.1953125,1.5365586794158226
447,18,Male,191,52,Cardio,64,812,170,11875,11.9,Low,8.7,1.9,1721,53,38.4,28.5,Stressed,Fatigued,195.4,87.00102354145342,10880,11.226415094339623,16.176752814738997
452,47,Other,196,106,Cardio,16,909,91,12088,5.22,Low,5.8,1.9,2332,80,38.4,28.5,Happy,Neutral,175.1,51.97030268418047,1456,3.9812499999999997,16.955311250713876
453,59,Female,195,109,Cardio,64,283,103,16545,12.6,Medium,6.2,1.9,2673,81,38.4,28.5,Tired,Neutral,166.7,61.7876424715057,6592,4.450617283950618,12.164442111577683
454,56,Female,178,107,Cardio,78,290,131,5739,4.29,Low,7.8,1.9,1541,51,38.4,28.5,Stressed,Fatigued,168.8,77.60663507109004,10218,8.990196078431373,4.268364928909953
461,58,Female,152,76,Cardio,98,414,176,4424,1.85,Medium,4.5,1.9,2576,62,38.4,28.5,Tired,Neutral,167.4,105.13739545997609,17248,9.935483870967742,1.9847365469485283
464,51,Female,189,90,Cardio,84,349,130,13168,11.32,High,9.5,1.9,3350,58,38.4,28.5,Happy,Fatigued,172.3,75.4497968659315,10920,7.844827586206896,10.167758339551723
466,55,Female,184,57,Cardio,33,441,129,14977,13.29,High,6.3,1.9,2124,85,38.4,28.5,Tired,Neutral,169.5,76.10619469026548,4257,5.311764705882353,30.65004022526146
485,33,Male,177,117,Cardio,45,779,110,19998,10.31,Low,6.4,1.9,3819,50,38.4,28.5,Neutral,Neutral,184.9,59.491617090319096,4950,7.700000000000001,13.630190493359775
497,41,Other,168,65,Cardio,33,601,162,8305,5.26,High,5.1,1.9,2127,85,38.4,28.5,Neutral,Energized,179.3,90.35136642498604,5346,6.670588235294117,14.401460224103834
498,24,Male,197,117,Cardio,59,115,151,14671,13.67,Low,7.2,1.9,3823,53,38.4,28.5,Happy,Neutral,191.2,78.97489539748955,8909,9.971698113207548,18.298081696333597
499,43,Female,190,95,Cardio,103,704,93,5467,11.72,High,8.2,1.9,2500,69,38.4,28.5,Tired,Fatigued,177.9,52.27655986509274,9579,4.717391304347826,5.948361957464922
502,44,Other,193,118,Cardio,45,346,171,14277,14.03,High,4.0,1.9,3939,73,38.4,28.5,Happy,Fatigued,177.2,96.50112866817156,7695,8.198630136986301,30.08690744920993
520,40,Female,190,52,Cardio,30,752,177,3225,7.39,Low,5.3,1.9,2505,69,38.4,28.5,Neutral,Neutral,180.0,98.33333333333333,5310,8.978260869565217,24.222777777777775
521,52,Other,154,58,Cardio,76,165,108,19874,1.71,Medium,6.9,1.9,1950,60,38.4,28.5,Happy,Fatigued,171.6,62.93706293706294,8208,6.3,1.416083916083916
527,42,Male,193,102,Cardio,107,173,171,10155,4.64,High,8.7,1.9,3163,64,38.4,28.5,Happy,Energized,178.6,95.74468085106383,18297,9.3515625,4.151918870550805
536,29,Other,185,108,Cardio,22,886,147,1969,11.92,Medium,6.4,1.9,3550,71,38.4,28.5,Stressed,Neutral,187.7,78.31646244006394,3234,7.246478873239436,42.433283285707375
538,28,Male,184,73,Cardio,89,638,113,2522,0.58,Low,9.8,1.9,2399,62,38.4,28.5,Tired,Energized,188.4,59.97876857749469,10057,6.379032258064516,0.39087287387580805
542,21,Other,162,91,Cardio,110,590,160,12563,11.5,Low,8.5,1.9,2479,81,38.4,28.5,Stressed,Fatigued,193.3,82.77289187790998,17600,6.91358024691358,8.653529605417862
543,51,Male,155,100,Cardio,35,766,178,5980,9.82,High,7.1,1.9,1635,72,38.4,28.5,Neutral,Neutral,172.3,103.30818340104469,6230,8.652777777777779,28.985324599950253
544,33,Other,164,71,Cardio,39,248,116,3196,5.71,Low,7.6,1.9,1954,68,38.4,28.5,Happy,Neutral,184.9,62.73661438615468,4524,5.970588235294118,9.185283798588287
545,37,Male,163,117,Cardio,47,213,123,4766,9.2,Low,5.6,1.9,2706,68,38.4,28.5,Stressed,Neutral,182.1,67.54530477759472,5781,6.330882352941177,13.221634126678115
557,31,Other,183,89,Cardio,112,852,94,3372,4.99,High,5.1,1.9,3914,81,38.4,28.5,Stressed,Neutral,186.3,50.45625335480408,10528,4.061728395061729,2.2480062878613607
558,52,Other,180,92,Cardio,57,621,160,13058,7.56,Low,4.4,1.9,3320,80,38.4,28.5,Happy,Energized,171.6,93.24009324009324,9120,7.0,12.366580787633419
560,35,Male,151,109,Cardio,70,633,176,5405,13.43,Medium,7.4,1.9,2416,56,38.4,28.5,Neutral,Energized,183.5,95.91280653950953,12320,11.0,18.401557026080184
570,45,Other,192,112,Cardio,96,290,131,10503,11.85,Medium,5.5,1.9,1657,50,38.4,28.5,Tired,Fatigued,176.5,74.22096317280453,12576,9.17,9.16165014164306
577,18,Female,168,93,Cardio,15,251,178,4379,10.98,High,10.0,1.9,3324,60,38.4,28.5,Stressed,Neutral,195.4,91.09518935516888,2670,10.383333333333333,66.68167860798363
583,20,Other,161,63,Cardio,31,704,128,3952,3.74,Low,7.3,1.9,2155,53,38.4,28.5,Neutral,Neutral,194.0,65.97938144329896,3968,8.452830188679245,7.96009311606252
584,49,Other,157,103,Cardio,45,183,179,11994,7.93,Medium,7.6,1.9,3101,78,38.4,28.5,Happy,Energized,173.7,103.05123776626368,8055,8.032051282051281,18.159918121921578
589,47,Male,187,78,Cardio,100,771,96,11052,6.29,Low,4.7,1.9,2827,58,38.4,28.5,Neutral,Energized,175.1,54.82581382067391,9600,5.793103448275862,3.4485436893203887
594,34,Female,156,73,Cardio,78,779,120,3672,3.67,High,4.5,1.9,3189,86,38.4,28.5,Neutral,Energized,184.2,65.14657980456026,9360,4.883720930232558,3.06523010106072
595,24,Male,172,104,Cardio,41,172,102,11377,2.72,High,6.1,1.9,2108,62,38.4,28.5,Tired,Energized,191.2,53.34728033472803,4182,5.758064516129033,3.539136646596592
597,46,Female,157,54,Cardio,26,702,137,18594,14.36,High,6.9,1.9,3611,82,38.4,28.5,Neutral,Neutral,175.8,77.92946530147896,3562,5.847560975609756,43.04104314343222
607,59,Other,156,112,Cardio,57,903,114,10311,14.76,Low,8.7,1.9,3423,89,38.4,28.5,Happy,Fatigued,166.7,68.38632273545291,6498,4.48314606741573,17.708458308338333
612,51,Male,178,109,Cardio,104,991,112,4419,0.89,Medium,6.5,1.9,3634,59,38.4,28.5,Tired,Neutral,172.3,65.00290191526406,11648,6.6440677966101696,0.5562748336979328
613,41,Other,183,104,Cardio,15,487,100,9972,1.67,High,6.3,1.9,1572,54,38.4,28.5,Neutral,Fatigued,179.3,55.77244841048522,1500,6.481481481481482,6.209332589700688
622,30,Female,183,105,Cardio,109,707,106,8003,4.11,Low,7.6,1.9,3024,76,38.4,28.5,Neutral,Fatigued,187.0,56.68449197860963,11554,4.88157894736842,2.137369376441152
626,57,Male,174,104,Cardio,13,148,86,13089,9.28,Low,7.8,1.9,3262,73,38.4,28.5,Happy,Fatigued,168.1,51.16002379535991,1118,4.123287671232877,36.52038621699538
630,55,Other,159,69,Cardio,86,473,141,17287,11.19,Medium,4.7,1.9,2509,52,38.4,28.5,Neutral,Neutral,169.5,83.1858407079646,12126,9.490384615384617,10.823832064210743
631,28,Other,187,105,Cardio,54,133,96,11601,2.91,High,4.6,1.9,1793,85,38.4,28.5,Happy,Neutral,188.4,50.955414012738856,5184,3.9529411764705884,2.745930644019816
637,31,Male,186,89,Cardio,29,261,178,14936,6.85,Low,8.4,1.9,2291,57,38.4,28.5,Stressed,Energized,186.3,95.54482018250134,5162,10.929824561403509,22.568345456901177
638,23,Female,160,65,Cardio,43,952,167,18505,0.54,Medium,8.1,1.9,3310,63,38.4,28.5,Tired,Energized,191.9,87.02449192287649,7181,9.277777777777777,1.0928657125198444
646,47,Male,192,51,Cardio,68,491,166,5345,5.64,Low,4.6,1.9,2691,59,38.4,28.5,Stressed,Fatigued,175.1,94.80296973158195,11288,9.847457627118644,7.8630698424429735
647,53,Other,194,112,Cardio,40,133,99,19797,9.84,Low,6.8,1.9,2694,57,38.4,28.5,Tired,Neutral,170.9,57.928613224107664,3960,6.078947368421053,14.250438853130484
648,24,Male,165,83,Cardio,117,320,143,6974,6.11,Medium,9.4,1.9,3667,66,38.4,28.5,Neutral,Energized,191.2,74.7907949790795,16731,7.583333333333333,3.9057415155741517
654,57,Female,153,115,Cardio,99,151,123,7721,1.4,Medium,7.6,1.9,3782,87,38.4,28.5,Neutral,Fatigued,168.1,73.17073170731707,12177,4.948275862068965,1.0347376201034737
657,31,Other,174,63,Cardio,84,376,143,15862,5.97,High,6.3,1.9,1507,75,38.4,28.5,Neutral,Energized,186.3,76.75791733762748,12012,6.673333333333334,5.45529483935281
663,58,Male,178,96,Cardio,105,937,162,19009,2.03,Medium,9.5,1.9,1664,82,38.4,28.5,Tired,Neutral,167.4,96.77419354838709,17010,6.914634146341463,1.8709677419354835
679,54,Female,187,96,Cardio,96,561,162,18574,12.88,Low,5.0,1.9,3479,86,38.4,28.5,Happy,Fatigued,170.2,95.18213866039954,15552,6.593023255813954,12.770270270270274
684,52,Male,154,55,Cardio,78,274,121,5921,2.84,Medium,8.4,1.9,2882,81,38.4,28.5,Happy,Fatigued,171.6,70.51282051282051,9438,5.228395061728395,2.5673898750821826
691,42,Female,177,77,Cardio,98,604,126,15798,11.52,Medium,6.8,1.9,1659,80,38.4,28.5,Tired,Neutral,178.6,70.54871220604704,12348,5.5125,8.293073108302673
692,55,Other,178,93,Cardio,75,748,100,13167,13.32,High,9.6,1.9,1645,51,38.4,28.5,Stressed,Fatigued,169.5,58.99705014749262,7500,6.862745098039215,10.47787610619469
728,35,Female,197,99,Cardio,90,285,81,5154,10.21,Low,8.9,1.9,1562,62,38.4,28.5,Stressed,Fatigued,183.5,44.141689373297005,7290,4.57258064516129,5.007629427792916
729,24,Male,152,62,Cardio,37,942,124,5859,10.36,High,9.0,1.9,2986,53,38.4,28.5,Tired,Energized,191.2,64.85355648535565,4588,8.18867924528302,18.158995815899583
730,33,Male,190,107,Cardio,91,949,170,7006,11.83,Low,6.0,1.9,2015,62,38.4,28.5,Happy,Neutral,184.9,91.94159004867495,15470,9.596774193548386,11.952406706327745
745,39,Female,164,113,Cardio,95,328,159,7437,2.89,Medium,6.2,1.9,3277,87,38.4,28.5,Happy,Energized,180.7,87.99114554510238,15105,6.3965517241379315,2.676783269740483
755,47,Other,166,64,Cardio,77,910,121,5821,12.73,Medium,4.9,1.9,3009,50,38.4,28.5,Neutral,Neutral,175.1,69.10336950314107,9317,8.469999999999999,11.424492126947868
758,56,Male,189,97,Cardio,66,781,108,8554,12.9,Low,8.0,1.9,2352,63,38.4,28.5,Stressed,Neutral,168.8,63.98104265402843,7128,6.0,12.505385609651011
765,49,Other,187,51,Cardio,105,699,145,1156,1.85,High,5.1,1.9,2791,51,38.4,28.5,Stressed,Energized,173.7,83.47725964306277,15225,9.950980392156863,1.470789812758725
772,56,Other,197,52,Cardio,60,755,90,19519,9.86,Medium,9.0,1.9,2578,78,38.4,28.5,Happy,Neutral,168.8,53.317535545023695,5400,4.038461538461538,8.761848341232227
775,43,Male,178,112,Cardio,92,599,95,18136,2.21,Low,7.8,1.9,3888,86,38.4,28.5,Neutral,Neutral,177.9,53.40078695896571,8740,3.8662790697674416,1.282779773688198
783,30,Other,160,85,Cardio,15,856,81,17153,8.48,Low,8.2,1.9,2161,86,38.4,28.5,Happy,Energized,187.0,43.31550802139038,1215,3.296511627906977,24.487700534759362
792,47,Male,156,119,Cardio,63,367,107,8233,13.4,Medium,4.6,1.9,2754,73,38.4,28.5,Neutral,Fatigued,175.1,61.107938320959455,6741,5.13013698630137,12.997561484140583
798,47,Male,150,95,Cardio,103,254,96,7215,5.38,High,7.9,1.9,1848,89,38.4,28.5,Neutral,Energized,175.1,54.82581382067391,9888,3.7752808988764044,2.8637172655847145
800,32,Female,198,119,Cardio,20,381,135,19154,11.13,High,5.6,1.9,1592,59,38.4,28.5,Neutral,Energized,185.6,72.73706896551725,2700,8.008474576271187,40.478178879310356
807,19,Other,195,100,Cardio,79,731,108,16823,14.77,Low,4.8,1.9,3448,84,38.4,28.5,Stressed,Fatigued,194.7,55.469953775038526,8532,4.5,10.37077490199138
814,55,Female,183,61,Cardio,75,580,84,13439,12.58,Low,7.2,1.9,2046,57,38.4,28.5,Happy,Neutral,169.5,49.557522123893804,6300,5.157894736842105,8.31244837758112
816,55,Other,152,71,Cardio,72,743,84,15414,6.24,Low,7.4,1.9,1597,74,38.4,28.5,Stressed,Neutral,169.5,49.557522123893804,6048,3.972972972972973,4.294985250737463
824,54,Male,195,53,Cardio,37,658,135,15393,1.59,Low,8.3,1.9,1654,77,38.4,28.5,Tired,Fatigued,170.2,79.31844888366628,4995,6.136363636363637,3.4085495601359295
835,49,Male,164,112,Cardio,109,243,80,7868,7.82,Low,8.4,1.9,3328,53,38.4,28.5,Tired,Energized,173.7,46.05641911341394,8720,5.283018867924529,3.3042311694210738
836,27,Male,164,115,Cardio,68,686,142,13729,14.03,High,8.3,1.9,2258,87,38.4,28.5,Happy,Fatigued,189.1,75.0925436277102,9656,5.712643678160919,15.49335863377609
838,19,Female,150,112,Cardio,86,704,159,10926,13.34,Low,4.8,1.9,2984,63,38.4,28.5,Happy,Neutral,194.7,81.66409861325116,13674,8.833333333333332,12.667431110474073
841,51,Other,192,99,Cardio,42,331,122,7580,6.01,Medium,9.8,1.9,2207,61,38.4,28.5,Tired,Fatigued,172.3,70.80673244341264,5124,7.0,10.132106237735952
842,30,Female,199,50,Cardio,58,136,95,13253,14.01,Low,6.9,1.9,2972,61,38.4,28.5,Stressed,Energized,187.0,50.80213903743316,5510,5.450819672131147,12.271344274386871
846,52,Female,183,87,Cardio,97,202,95,9798,3.49,Medium,7.2,1.9,2110,75,38.4,28.5,Tired,Fatigued,171.6,55.36130536130537,9215,4.433333333333334,1.9918655227933582
848,19,Male,183,55,Cardio,114,197,98,14341,1.44,High,6.4,1.9,3491,61,38.4,28.5,Stressed,Fatigued,194.7,50.333846944016436,11172,5.622950819672131,0.6357959613981023
849,32,Male,159,115,Cardio,115,514,82,19844,7.37,High,4.9,1.9,2687,87,38.4,28.5,Neutral,Energized,185.6,44.181034482758626,9430,3.2988505747126435,2.8314280359820096
852,54,Male,199,79,Cardio,96,522,92,19851,1.1,Low,8.1,1.9,3693,64,38.4,28.5,Neutral,Neutral,170.2,54.054054054054056,8832,5.03125,0.6193693693693695
859,56,Female,174,108,Cardio,98,387,115,5016,6.57,Low,7.4,1.9,1610,86,38.4,28.5,Tired,Neutral,168.8,68.12796208530804,11270,4.680232558139535,4.567354192861978
866,39,Female,175,83,Cardio,79,860,127,12727,13.35,High,7.4,1.9,1657,73,38.4,28.5,Happy,Neutral,180.7,70.28223574986166,10033,6.089041095890411,11.876808193172824
868,36,Male,189,68,Cardio,33,701,143,10160,11.33,High,5.6,1.9,2200,58,38.4,28.5,Happy,Fatigued,182.8,78.22757111597373,4719,8.629310344827587,26.85813274981765
