User ID,Age,Gender,Height (cm),Weight (kg),Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),VO2 Max,Body Fat (%),Mood Before Workout,Mood After Workout,HRmax,HR%,TLI,MET,WEI
241,51,Other,160,91,Running,81,590,99,1051,7.05,Low,5.7,1.9,3323,56,38.4,28.5,Tired,Energized,172.3,57.457922228670924,8019,6.1875,5.000967305088025
251,53,Female,172,55,Running,16,885,130,4759,12.75,High,6.5,1.9,3002,75,38.4,28.5,Tired,Fatigued,170.9,76.06787595084845,2080,6.066666666666666,60.61658864833235
263,43,Other,160,54,Running,81,357,102,7625,8.22,Medium,8.0,1.9,3390,60,38.4,28.5,Neutral,Neutral,177.9,57.33558178752107,8262,5.95,5.818499781400287
267,40,Male,181,91,Running,85,166,117,8322,8.35,High,6.0,1.9,2861,82,38.4,28.5,Neutral,Energized,180.0,65.0,9945,4.9939024390243905,6.385294117647059
268,37,Male,190,107,Running,33,537,110,17136,7.99,High,6.6,1.9,1502,78,38.4,28.5,Neutral,Energized,182.1,60.40637012630423,3630,4.935897435897436,14.625663554823358
277,40,Male,152,99,Running,39,790,123,3509,9.77,Medium,7.2,1.9,3606,54,38.4,28.5,Neutral,Fatigued,180.0,68.33333333333333,4797,7.972222222222221,17.118376068376065
278,56,Other,164,50,Running,104,884,116,9176,0.82,Medium,5.0,1.9,2193,74,38.4,28.5,Neutral,Fatigued,168.8,68.72037914691943,12064,5.486486486486486,0.5418337586584031
285,38,Male,159,108,Running,78,555,158,4269,11.64,Medium,4.2,1.9,3259,65,38.4,28.5,Tired,Energized,181.4,87.10033076074973,12324,8.507692307692308,12.998049359681113
288,34,Other,165,74,Running,77,387,97,4331,9.89,Medium,4.2,1.9,2237,72,38.4,28.5,Tired,Energized,184.2,52.66015200868621,7469,4.715277777777779,6.763751991765021
291,29,Other,160,52,Running,97,659,137,17870,7.32,Low,9.1,1.9,3106,51,38.4,28.5,Stressed,Neutral,187.7,72.98881193393714,13289,9.401960784313724,5.5080216840868035
301,32,Female,181,74,Running,18,139,124,11330,13.87,Low,5.1,1.9,3188,60,38.4,28.5,Stressed,Fatigued,185.6,66.8103448275862,2232,7.233333333333334,51.48108237547892
303,43,Male,151,76,Running,92,303,167,3591,13.06,Low,4.6,1.9,2143,62,38.4,28.5,Happy,Neutral,177.9,93.87296233839236,15364,9.427419354838708,13.325879218906568
309,31,Female,154,64,Running,111,552,133,5667,1.35,Low,6.8,1.9,2372,55,38.4,28.5,Stressed,Neutral,186.3,71.39023081052066,14763,8.463636363636363,0.8682595639117379
311,46,Male,175,50,Running,102,548,80,10492,2.66,Low,8.0,1.9,1920,68,38.4,28.5,Tired,Fatigued,175.8,45.50625711035267,8160,4.11764705882353,1.186731803073903
312,49,Female,162,115,Running,100,515,120,10241,5.15,Medium,8.5,1.9,3311,87,38.4,28.5,Stressed,Neutral,173.7,69.0846286701209,12000,4.827586206896552,3.5578583765112266
324,33,Female,194,98,Running,31,368,141,10012,3.16,Medium,5.2,1.9,3868,62,38.4,28.5,Happy,Energized,184.9,76.25743645213629,4371,7.95967741935484,7.773338683508086
325,48,Other,179,119,Running,72,782,157,19825,9.53,Low,9.0,1.9,2213,85,38.4,28.5,Neutral,Neutral,174.4,90.02293577981652,11304,6.464705882352941,11.915535805300713
326,49,Other,192,82,Running,11,625,137,12675,1.72,High,5.3,1.9,2077,63,38.4,28.5,Tired,Fatigued,173.7,78.87161773172137,1507,7.611111111111111,12.332652954414614
329,46,Other,172,95,Running,108,676,95,10933,8.45,Medium,8.3,1.9,2092,75,38.4,28.5,Stressed,Fatigued,175.8,54.0386803185438,10260,4.433333333333334,4.228026376774954
331,41,Other,171,85,Running,92,705,97,4557,10.76,Medium,4.5,1.9,3667,65,38.4,28.5,Neutral,Fatigued,179.3,54.09927495817066,8924,5.223076923076923,6.327263027716482
334,23,Male,191,81,Running,47,217,123,17194,11.91,Medium,7.1,1.9,2853,62,38.4,28.5,Neutral,Neutral,191.9,64.09588327253778,5781,6.943548387096774,16.242169569700533
348,39,Male,178,61,Running,107,110,172,15469,1.31,Low,6.5,1.9,3174,85,38.4,28.5,Neutral,Energized,180.7,95.18539014941894,18404,7.08235294117647,1.1653538420162506
351,57,Female,199,107,Running,22,366,160,18807,13.99,Low,4.9,1.9,2871,60,38.4,28.5,Neutral,Neutral,168.1,95.18143961927424,3520,9.333333333333332,60.52674273971122
363,48,Female,186,64,Running,59,783,118,5950,4.0,High,4.5,1.9,3019,51,38.4,28.5,Tired,Fatigued,174.4,67.66055045871559,6962,8.098039215686276,4.587155963302752
367,58,Female,186,86,Running,109,683,112,14292,5.77,Medium,8.9,1.9,1615,71,38.4,28.5,Stressed,Energized,167.4,66.90561529271206,12208,5.52112676056338,3.541700919623381
378,59,Other,182,69,Running,110,176,81,3659,4.69,High,7.9,1.9,3838,64,38.4,28.5,Happy,Fatigued,166.7,48.59028194361128,8910,4.4296875,2.0717129301412447
400,51,Female,163,90,Running,113,830,89,13207,7.1,High,9.2,1.9,1585,82,38.4,28.5,Stressed,Energized,172.3,51.65409170052234,10057,3.798780487804878,3.2455225758735278
411,22,Female,183,70,Running,119,779,177,2027,12.8,High,6.7,1.9,3927,51,38.4,28.5,Stressed,Neutral,192.6,91.90031152647975,21063,12.147058823529413,9.885075525537317
421,46,Female,172,85,Running,66,813,122,16213,6.41,Low,7.3,1.9,2693,61,38.4,28.5,Neutral,Fatigued,175.8,69.39704209328782,8052,7.0,6.739924845726893
423,35,Female,195,70,Running,65,423,128,10887,2.03,Low,6.3,1.9,1953,70,38.4,28.5,Happy,Energized,183.5,69.75476839237056,8320,6.3999999999999995,2.17849507440788
425,32,Male,176,76,Running,11,647,174,13574,2.48,High,4.1,1.9,3922,83,38.4,28.5,Neutral,Neutral,185.6,93.75,1914,7.337349397590361,21.136363636363637
428,58,Male,150,92,Running,78,661,174,7885,5.42,High,4.4,1.9,2372,50,38.4,28.5,Stressed,Fatigued,167.4,103.94265232974911,13572,12.18,7.2226817388107705
439,43,Male,197,90,Running,75,882,149,13293,5.55,Medium,6.2,1.9,3503,59,38.4,28.5,Happy,Energized,177.9,83.75491849353568,11175,8.838983050847457,6.197863968521641
446,54,Female,172,111,Running,93,769,147,4983,14.53,High,9.1,1.9,2992,88,38.4,28.5,Happy,Energized,170.2,86.3689776733255,13671,5.846590909090909,13.493991888101286
449,38,Female,164,66,Running,25,523,141,3895,5.65,Low,7.9,1.9,2365,77,38.4,28.5,Neutral,Neutral,181.4,77.72877618522602,3525,6.409090909090909,17.566703417861085
451,49,Male,167,117,Running,96,554,117,12156,10.42,High,8.9,1.9,2946,50,38.4,28.5,Neutral,Fatigued,173.7,67.35751295336789,11232,8.19,7.311096718480139
459,51,Other,170,73,Running,36,227,113,11866,6.61,Low,5.4,1.9,3235,64,38.4,28.5,Tired,Fatigued,172.3,65.58328496807893,4068,6.1796875,12.041819823305604
472,20,Other,179,90,Running,81,884,148,5286,7.96,High,7.6,1.9,2378,67,38.4,28.5,Tired,Fatigued,194.0,76.28865979381443,11988,7.73134328358209,7.4970090365279365
475,20,Other,178,95,Running,14,275,142,1191,8.44,Low,7.7,1.9,1782,60,38.4,28.5,Happy,Neutral,194.0,73.19587628865979,1988,8.283333333333333,44.126656848306325
477,46,Female,180,66,Running,25,361,132,11422,5.13,Medium,6.7,1.9,1811,52,38.4,28.5,Stressed,Energized,175.8,75.0853242320819,3300,8.884615384615383,15.407508532423206
490,42,Female,157,93,Running,15,132,154,9273,14.27,Low,7.4,1.9,2102,86,38.4,28.5,Happy,Energized,178.6,86.22620380739082,2310,6.267441860465117,82.02986188876447
494,19,Male,188,59,Running,85,798,82,19090,7.46,Low,6.7,1.9,2070,63,38.4,28.5,Neutral,Neutral,194.7,42.11607601438111,6970,4.555555555555555,3.696305024320977
496,51,Male,182,85,Running,115,863,85,8991,10.05,Medium,8.2,1.9,2860,52,38.4,28.5,Neutral,Neutral,172.3,49.33255948926291,9775,5.721153846153846,4.311236720583412
508,44,Other,176,86,Running,87,602,106,6682,10.54,Medium,6.9,1.9,2467,79,38.4,28.5,Stressed,Fatigued,177.2,59.819413092550796,9222,4.69620253164557,7.247087517189486
510,31,Other,182,115,Running,53,471,136,16116,7.76,Low,6.5,1.9,1988,81,38.4,28.5,Stressed,Energized,186.3,73.00053676865271,7208,5.876543209876543,10.688380477825378
528,57,Other,175,51,Running,112,848,141,5225,8.27,Low,8.3,1.9,3829,73,38.4,28.5,Tired,Fatigued,168.1,83.87864366448542,15792,6.760273972602739,6.193539134868701
530,36,Female,198,79,Running,26,909,171,8296,13.27,High,7.3,1.9,2904,82,38.4,28.5,Tired,Neutral,182.8,93.54485776805251,4446,7.298780487804878,47.74385625315603
535,18,Female,168,114,Running,88,720,161,13309,0.72,High,5.2,1.9,2537,86,38.4,28.5,Stressed,Neutral,195.4,82.39508700102354,14168,6.5523255813953485,0.6741416209174653
539,18,Male,182,95,Running,28,117,99,5206,5.28,Low,9.5,1.9,1572,63,38.4,28.5,Tired,Neutral,195.4,50.66530194472876,2772,5.5,9.55402836672028
547,38,Other,150,67,Running,66,815,131,13280,13.9,Medium,5.7,1.9,3601,52,38.4,28.5,Stressed,Energized,181.4,72.21609702315325,8646,8.817307692307692,15.209147706391366
554,52,Other,198,116,Running,107,611,100,18763,13.83,Low,8.3,1.9,2057,88,38.4,28.5,Happy,Fatigued,171.6,58.27505827505828,10700,3.9772727272727275,7.532187438729495
562,26,Other,191,51,Running,34,341,142,14361,3.68,Medium,7.1,1.9,2486,59,38.4,28.5,Tired,Energized,189.8,74.81559536354057,4828,8.423728813559322,8.097687968759685
563,34,Other,172,83,Running,68,432,127,15214,10.22,Low,5.1,1.9,2999,51,38.4,28.5,Neutral,Energized,184.2,68.94679695982629,8636,8.715686274509803,10.36229801366801
568,42,Female,154,61,Running,68,856,115,14498,1.79,High,5.9,1.9,3740,86,38.4,28.5,Stressed,Energized,178.6,64.38969764837627,7820,4.680232558139535,1.6949640998616695
574,34,Other,157,107,Running,29,362,122,2092,10.9,Medium,7.1,1.9,3598,74,38.4,28.5,Neutral,Neutral,184.2,66.23235613463628,3538,5.77027027027027,24.894230409225358
575,29,Male,198,62,Running,35,875,103,19094,1.98,Low,9.6,1.9,1690,58,38.4,28.5,Happy,Neutral,187.7,54.87480021310602,3605,6.2155172413793105,3.1043458406271403
580,58,Female,195,52,Running,94,947,168,1284,3.68,Medium,7.1,1.9,1804,51,38.4,28.5,Neutral,Neutral,167.4,100.35842293906809,15792,11.529411764705882,3.9289254937847935
593,22,Female,180,57,Running,99,252,119,8816,10.32,Low,9.7,1.9,3876,51,38.4,28.5,Happy,Fatigued,192.6,61.78608515057113,11781,8.166666666666668,6.440731300544385
599,20,Female,162,57,Running,31,924,105,16903,10.31,High,9.2,1.9,3189,59,38.4,28.5,Tired,Fatigued,194.0,54.123711340206185,3255,6.228813559322034,18.00049883604922
602,44,Female,153,108,Running,79,343,84,14139,12.37,Low,6.3,1.9,2197,73,38.4,28.5,Neutral,Fatigued,177.2,47.404063205417614,6636,4.027397260273973,7.422636225962226
606,22,Female,178,57,Running,46,245,128,3931,4.01,High,6.3,1.9,1569,83,38.4,28.5,Tired,Neutral,192.6,66.45898234683281,5888,5.397590361445784,5.79348954806086
609,35,Other,165,53,Running,25,278,171,4901,7.58,Medium,6.1,1.9,2702,69,38.4,28.5,Stressed,Energized,183.5,93.18801089918256,4275,8.67391304347826,28.254604904632153
610,52,Female,195,116,Running,100,788,121,8190,10.16,Medium,4.4,1.9,2455,59,38.4,28.5,Stressed,Energized,171.6,70.51282051282051,12100,7.177966101694915,7.1641025641025635
620,46,Male,179,95,Running,114,526,123,6311,4.05,High,6.0,1.9,2031,68,38.4,28.5,Tired,Energized,175.8,69.96587030716724,14022,6.330882352941177,2.485629603017783
628,20,Male,188,118,Running,112,318,172,18688,4.84,Low,10.0,1.9,3846,60,38.4,28.5,Happy,Neutral,194.0,88.65979381443299,19264,10.033333333333333,3.831369661266568
632,54,Female,196,105,Running,24,418,102,5460,13.14,Medium,9.9,1.9,3398,70,38.4,28.5,Happy,Energized,170.2,59.92949471210341,2448,5.1,32.81139835487662
636,56,Male,184,90,Running,31,549,119,17160,1.17,Medium,8.1,1.9,2357,55,38.4,28.5,Happy,Neutral,168.8,70.49763033175354,3689,7.572727272727272,2.660717015746827
642,57,Male,158,77,Running,54,949,86,1720,3.5,Low,9.6,1.9,3775,55,38.4,28.5,Stressed,Neutral,168.1,51.16002379535991,4644,5.472727272727273,3.315927468217772
643,44,Female,162,82,Running,85,783,86,8403,7.14,High,5.8,1.9,1552,83,38.4,28.5,Neutral,Energized,177.2,48.53273137697517,7310,3.6265060240963853,4.0767494356659135
644,56,Female,152,95,Running,111,829,157,13167,6.18,Medium,5.9,1.9,3672,82,38.4,28.5,Neutral,Neutral,168.8,93.00947867298578,17427,6.701219512195122,5.178365569360829
651,31,Female,155,80,Running,21,246,131,1277,3.77,Medium,4.4,1.9,2186,58,38.4,28.5,Stressed,Neutral,186.3,70.3166935050993,2751,7.905172413793104,12.623520691153539
652,22,Male,184,114,Running,61,178,124,3059,8.48,High,9.3,1.9,2563,69,38.4,28.5,Neutral,Neutral,192.6,64.38213914849429,7564,6.289855072463768,8.95017278654478
661,32,Female,164,116,Running,79,388,92,12050,6.93,Low,5.4,1.9,2347,63,38.4,28.5,Happy,Neutral,185.6,49.56896551724138,7268,5.111111111111111,4.348264949803579
662,49,Other,160,60,Running,112,210,159,18195,10.81,Low,7.7,1.9,2178,67,38.4,28.5,Neutral,Energized,173.7,91.5371329879102,17808,8.305970149253731,8.834967924993833
672,32,Male,165,89,Running,10,451,122,6364,6.7,Medium,5.5,1.9,3685,86,38.4,28.5,Tired,Energized,185.6,65.73275862068965,1220,4.965116279069767,44.04094827586207
680,57,Female,166,94,Running,110,188,172,7589,10.0,Low,7.2,1.9,3124,57,38.4,28.5,Neutral,Energized,168.1,102.32004759071982,18920,10.56140350877193,9.301822508247257
682,36,Other,165,112,Running,64,229,99,14559,5.31,Medium,10.0,1.9,2838,65,38.4,28.5,Stressed,Energized,182.8,54.15754923413566,6336,5.3307692307692305,4.493384163019693
686,40,Female,176,50,Running,44,789,91,1521,1.15,Low,9.7,1.9,2736,67,38.4,28.5,Tired,Fatigued,180.0,50.55555555555556,4004,4.753731343283582,1.3213383838383839
694,29,Female,199,53,Running,29,800,161,17664,10.72,High,4.2,1.9,3583,88,38.4,28.5,Happy,Fatigued,187.7,85.77517314864146,4669,6.403409090909091,31.707236419084015
697,51,Male,191,87,Running,24,709,124,18875,11.63,Low,7.8,1.9,3117,76,38.4,28.5,Happy,Energized,172.3,71.96749854904236,2976,5.7105263157894735,34.874250338556784
706,34,Other,175,64,Running,70,170,90,18253,6.57,Medium,5.6,1.9,3677,66,38.4,28.5,Happy,Neutral,184.2,48.8599348534202,6300,4.7727272727272725,4.585853885528153
708,31,Other,184,99,Running,13,453,113,14083,13.51,High,8.0,1.9,2846,84,38.4,28.5,Neutral,Fatigued,186.3,60.654857756307024,1469,4.708333333333334,63.034394483669836
720,50,Other,184,50,Running,99,266,141,17789,6.82,Medium,4.6,1.9,1589,83,38.4,28.5,Neutral,Neutral,173.0,81.5028901734104,13959,5.945783132530121,5.6146435452793835
734,53,Female,178,103,Running,116,666,104,13785,12.39,High,9.5,1.9,2449,69,38.4,28.5,Neutral,Fatigued,170.9,60.85430076067876,12064,5.27536231884058,6.49986884848974
737,29,Other,188,51,Running,105,948,86,2091,1.66,Low,6.1,1.9,2353,58,38.4,28.5,Tired,Fatigued,187.7,45.81779435269047,9030,5.189655172413794,0.7243575107187256
743,22,Male,183,115,Running,51,553,166,15690,0.69,High,4.7,1.9,1516,78,38.4,28.5,Happy,Energized,192.6,86.18899273104881,8466,7.448717948717949,1.1660863722436015
744,56,Male,187,70,Running,58,157,99,15334,10.93,Medium,4.2,1.9,3724,61,38.4,28.5,Tired,Fatigued,168.8,58.64928909952606,5742,5.680327868852459,11.05235741134172
746,29,Female,166,100,Running,49,921,103,10707,2.62,Low,6.3,1.9,3708,51,38.4,28.5,Happy,Fatigued,187.7,54.87480021310602,5047,7.068627450980392,2.934121970578322
747,32,Male,187,90,Running,104,231,115,6973,7.45,Medium,9.2,1.9,2395,70,38.4,28.5,Stressed,Neutral,185.6,61.96120689655172,11960,5.75,4.438567224801061
757,27,Other,177,103,Running,88,580,155,16252,14.07,High,4.7,1.9,2647,57,38.4,28.5,Neutral,Energized,189.1,81.9672131147541,13640,9.517543859649123,13.105439642324889
761,32,Female,164,83,Running,39,269,137,1817,13.81,High,6.9,1.9,3859,73,38.4,28.5,Happy,Neutral,185.6,73.8146551724138,5343,6.568493150684931,26.13795866489832
769,50,Male,178,92,Running,73,606,166,9312,0.88,High,4.5,1.9,2618,75,38.4,28.5,Tired,Neutral,173.0,95.95375722543352,12118,7.746666666666667,1.1567028268271438
770,25,Male,150,79,Running,79,940,131,17139,6.53,Medium,9.8,1.9,2995,87,38.4,28.5,Happy,Fatigued,190.5,68.76640419947506,10349,5.2701149425287355,5.684109106614837
787,55,Female,191,90,Running,11,110,164,10302,3.17,Medium,4.7,1.9,2951,64,38.4,28.5,Tired,Energized,169.5,96.7551622418879,1804,8.96875,27.883078573344054
793,33,Male,168,81,Running,76,497,88,3235,13.72,High,5.2,1.9,2782,76,38.4,28.5,Stressed,Energized,184.9,47.59329367225527,6688,4.052631578947368,8.591841962938716
799,38,Female,153,76,Running,16,624,124,19906,6.27,High,4.5,1.9,3314,89,38.4,28.5,Tired,Energized,181.4,68.35722160970231,1984,4.876404494382022,26.78748621830209
801,51,Female,199,60,Running,109,960,146,19466,11.63,Low,8.7,1.9,2647,75,38.4,28.5,Stressed,Energized,172.3,84.73592571096923,15914,6.8133333333333335,9.041090055216259
802,19,Other,184,54,Running,79,466,112,17677,2.12,Medium,7.8,1.9,3360,78,38.4,28.5,Stressed,Neutral,194.7,57.52439650744736,8848,5.0256410256410255,1.5436926657694736
803,19,Male,195,115,Running,68,914,173,7665,14.09,Medium,6.9,1.9,3546,61,38.4,28.5,Tired,Neutral,194.7,88.85464817668208,11764,9.926229508196721,18.411205776609567
804,33,Other,152,73,Running,16,821,80,2760,6.34,High,6.3,1.9,3554,65,38.4,28.5,Happy,Energized,184.9,43.26663061114115,1280,4.307692307692308,17.144402379664683
809,37,Female,162,56,Running,94,576,135,3980,9.5,High,5.0,1.9,3309,60,38.4,28.5,Tired,Fatigued,182.1,74.13509060955519,12690,7.875,7.492376178625259
817,54,Other,196,96,Running,95,158,100,5553,13.81,High,6.9,1.9,3230,80,38.4,28.5,Stressed,Fatigued,170.2,58.754406580493544,9500,4.375,8.541035314490692
819,23,Female,188,91,Running,106,857,161,8828,11.7,Medium,5.3,1.9,2201,69,38.4,28.5,Neutral,Fatigued,191.9,83.89786347055758,17066,8.166666666666668,9.260424552882299
820,31,Other,182,72,Running,69,381,126,6200,6.36,Low,5.8,1.9,2215,62,38.4,28.5,Stressed,Energized,186.3,67.6328502415459,8694,7.112903225806452,6.23398445704684
825,52,Other,160,91,Running,105,135,81,19372,5.06,Low,6.7,1.9,2588,56,38.4,28.5,Happy,Fatigued,171.6,47.2027972027972,8505,5.0625,2.274725274725274
839,52,Male,156,83,Running,36,857,136,10148,4.08,Medium,9.7,1.9,3926,63,38.4,28.5,Tired,Energized,171.6,79.25407925407926,4896,7.555555555555555,8.982128982128982
840,29,Other,186,83,Running,56,502,178,16108,8.74,Low,8.3,1.9,2623,71,38.4,28.5,Stressed,Fatigued,187.7,94.83217900905701,9968,8.774647887323944,14.800593652484968
872,25,Female,172,110,Running,33,256,94,4967,1.76,High,4.7,1.9,2973,71,38.4,28.5,Tired,Fatigued,190.5,49.343832020997375,3102,4.633802816901408,2.6316710411198603
883,24,Male,189,69,Running,110,151,161,1572,12.35,Low,7.3,1.9,2707,66,38.4,28.5,Neutral,Energized,191.2,84.2050209205021,17710,8.537878787878789,9.453927348801825
887,57,Male,160,117,Running,92,199,139,12020,5.06,High,6.0,1.9,3534,60,38.4,28.5,Tired,Energized,168.1,82.6888756692445,12788,8.108333333333334,4.547888161808447
889,57,Other,196,56,Running,81,358,90,19207,9.02,Medium,7.8,1.9,3236,65,38.4,28.5,Neutral,Fatigued,168.1,53.53955978584176,7290,4.846153846153846,5.9620596205962055
897,48,Male,169,94,Running,68,128,130,4640,14.63,High,7.8,1.9,1843,59,38.4,28.5,Stressed,Energized,174.4,74.54128440366972,8840,7.711864406779661,16.037338100377763
902,37,Other,169,105,Running,53,817,126,10711,2.46,Low,6.7,1.9,3322,54,38.4,28.5,Tired,Fatigued,182.1,69.19275123558485,6678,8.166666666666668,3.2115880762177116
904,52,Female,189,69,Running,12,610,119,3522,1.92,Low,6.5,1.9,2904,81,38.4,28.5,Neutral,Energized,171.6,69.34731934731934,1428,5.1419753086419755,11.095571095571094
905,26,Other,178,115,Running,99,948,178,4550,10.74,Low,8.1,1.9,2018,89,38.4,28.5,Tired,Energized,189.8,93.78292939936776,17622,7.0,10.174026886355655
