User ID,Age,Gender,Height (cm),Weight (kg),Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),VO2 Max,Body Fat (%),Mood Before Workout,Mood After Workout,HRmax,HR%,TLI,MET,WEI
200,29,Female,161,86,Yoga,98,884,171,1667,8.45,Low,4.0,1.9,2918,78,38.4,28.5,Tired,Neutral,187.7,91.10282365476824,16758,7.673076923076923,7.855294488599914
204,25,Other,187,115,Yoga,97,693,171,8606,0.79,Low,4.5,1.9,2501,60,38.4,28.5,Neutral,Energized,190.5,89.76377952755905,16587,9.975,0.7310658332656872
208,24,Female,178,77,Yoga,18,498,179,11160,9.21,Low,8.4,1.9,3528,59,38.4,28.5,Tired,Neutral,191.2,93.6192468619247,3222,10.618644067796609,47.90184797768481
210,18,Male,155,77,Yoga,59,306,150,1582,8.44,Medium,6.7,1.9,1743,72,38.4,28.5,Happy,Fatigued,195.4,76.7656090071648,8850,7.291666666666667,10.981385424075777
216,37,Female,171,97,Yoga,12,304,178,6773,8.26,Medium,6.3,1.9,2066,61,38.4,28.5,Happy,Energized,182.1,97.74848984074684,2136,10.213114754098362,67.28354384038074
222,23,Other,187,93,Yoga,85,490,82,10688,14.51,High,6.8,1.9,2377,66,38.4,28.5,Stressed,Fatigued,191.9,42.73058884835852,6970,4.348484848484849,7.29436287281979
227,34,Other,191,61,Yoga,73,592,166,1774,10.81,Medium,9.4,1.9,3914,53,38.4,28.5,Neutral,Energized,184.2,90.11943539630836,12118,10.962264150943398,13.345083515535528
237,57,Female,164,104,Yoga,41,444,134,19339,13.72,High,6.6,1.9,2151,61,38.4,28.5,Happy,Fatigued,168.1,79.71445568114218,5494,7.688524590163935,26.675178827933433
238,38,Female,167,86,Yoga,84,793,105,1184,5.31,Low,5.7,1.9,2154,74,38.4,28.5,Happy,Energized,181.4,57.88313120176406,8820,4.966216216216216,3.6590407938257994
244,56,Female,191,64,Yoga,118,220,158,12358,14.64,Medium,6.9,1.9,2096,76,38.4,28.5,Neutral,Energized,168.8,93.60189573459715,18644,7.276315789473684,11.61298096232629
246,33,Male,170,59,Yoga,32,535,100,1705,8.16,Medium,6.8,1.9,3318,53,38.4,28.5,Tired,Fatigued,184.9,54.08328826392644,3200,6.60377358490566,13.791238507301243
250,32,Female,160,91,Yoga,43,792,169,19687,12.63,Low,6.0,1.9,2342,63,38.4,28.5,Tired,Fatigued,185.6,91.05603448275862,7267,9.388888888888888,26.745063151563752
254,40,Other,155,98,Yoga,12,851,96,19044,8.92,High,8.5,1.9,3906,64,38.4,28.5,Tired,Energized,180.0,53.333333333333336,1152,5.25,39.644444444444446
255,30,Male,155,93,Yoga,48,490,146,17808,5.91,Medium,6.7,1.9,3520,84,38.4,28.5,Stressed,Fatigued,187.0,78.07486631016043,7008,6.083333333333334,9.612967914438503
259,27,Male,177,68,Yoga,20,530,103,1740,9.21,High,4.3,1.9,3479,80,38.4,28.5,Tired,Energized,189.1,54.46853516657853,2060,4.5062500000000005,25.082760444209416
271,47,Female,156,113,Yoga,109,433,142,6079,8.48,High,9.0,1.9,1992,57,38.4,28.5,Stressed,Fatigued,175.1,81.09651627641348,15478,8.719298245614036,6.309160165357674
274,32,Male,178,53,Yoga,86,221,109,6315,11.23,High,4.8,1.9,3390,55,38.4,28.5,Neutral,Energized,185.6,58.728448275862064,9374,6.9363636363636365,7.668842722534082
276,36,Female,170,84,Yoga,73,826,138,10317,5.69,High,9.6,1.9,3656,58,38.4,28.5,Neutral,Neutral,182.8,75.49234135667395,10074,8.327586206896552,5.884266059170888
280,41,Other,153,72,Yoga,75,355,98,2379,7.43,High,5.3,1.9,1937,89,38.4,28.5,Neutral,Fatigued,179.3,54.65699944227551,7350,3.8539325842696632,5.414686744748094
281,23,Female,191,53,Yoga,34,809,122,17743,4.38,Medium,6.2,1.9,2125,72,38.4,28.5,Stressed,Fatigued,191.9,63.57477853048462,4148,5.930555555555555,8.189927351868313
287,23,Female,157,93,Yoga,52,404,146,2091,2.85,High,7.4,1.9,1898,88,38.4,28.5,Tired,Fatigued,191.9,76.08129233976028,7592,5.806818181818182,4.169840060929169
289,32,Female,173,52,Yoga,78,574,93,12354,13.83,Low,8.6,1.9,1790,75,38.4,28.5,Happy,Neutral,185.6,50.10775862068966,7254,4.34,8.884491047745358
318,59,Male,178,75,Yoga,44,613,145,2569,4.77,Medium,8.4,1.9,3370,56,38.4,28.5,Stressed,Neutral,166.7,86.98260347930415,6380,9.0625,9.42970496809729
320,54,Female,193,53,Yoga,67,234,155,9055,10.81,Low,5.2,1.9,1549,58,38.4,28.5,Neutral,Fatigued,170.2,91.06933019976499,10385,9.35344827586207,14.693424768051635
321,41,Male,155,116,Yoga,113,489,89,8728,2.12,High,7.5,1.9,3733,59,38.4,28.5,Stressed,Fatigued,179.3,49.63747908533184,10057,5.279661016949152,0.9312518200079957
327,26,Female,154,116,Yoga,94,638,163,10656,14.32,Medium,6.8,1.9,2137,66,38.4,28.5,Neutral,Energized,189.8,85.87987355110643,15322,8.643939393939394,13.082976481402596
332,28,Other,197,53,Yoga,105,131,146,6011,10.41,Medium,7.9,1.9,3122,88,38.4,28.5,Stressed,Neutral,188.4,77.49469214437367,15330,5.806818181818182,7.683045192599333
333,27,Other,172,112,Yoga,58,461,134,1927,0.61,High,9.6,1.9,1930,66,38.4,28.5,Stressed,Neutral,189.1,70.86197778952935,7772,7.1060606060606055,0.7452725250278087
338,39,Female,172,99,Yoga,108,954,102,2618,2.26,High,6.7,1.9,2786,56,38.4,28.5,Stressed,Neutral,180.7,56.44714997232983,11016,6.375,1.1812088790506057
339,29,Male,157,60,Yoga,75,713,114,4493,2.84,Low,6.1,1.9,2473,75,38.4,28.5,Happy,Fatigued,187.7,60.735215769845496,8550,5.32,2.299840170484816
349,38,Male,180,90,Yoga,77,257,125,19941,7.33,Low,6.4,1.9,3291,51,38.4,28.5,Neutral,Fatigued,181.4,68.90848952590959,9625,8.57843137254902,6.559730236687238
361,51,Female,188,82,Yoga,61,487,176,11204,10.24,Medium,8.4,1.9,2352,82,38.4,28.5,Neutral,Fatigued,172.3,102.14741729541497,10736,7.51219512195122,17.147369723033595
364,23,Male,171,92,Yoga,74,558,90,1371,11.88,Medium,5.7,1.9,3262,61,38.4,28.5,Tired,Fatigued,191.9,46.899426784783735,6660,5.163934426229509,7.529259327070688
368,45,Female,159,85,Yoga,107,973,142,19482,3.96,High,4.5,1.9,1985,53,38.4,28.5,Happy,Neutral,176.5,80.45325779036827,15194,9.377358490566037,2.977522437849143
369,19,Other,182,93,Yoga,47,208,107,14443,3.24,Medium,6.7,1.9,3978,87,38.4,28.5,Tired,Neutral,194.7,54.95634309193631,5029,4.304597701149425,3.7884798216568862
370,51,Female,160,79,Yoga,28,918,113,7035,6.3,Medium,8.2,1.9,2091,70,38.4,28.5,Happy,Energized,172.3,65.58328496807893,3164,5.65,14.756239117817758
376,27,Female,155,74,Yoga,90,274,107,4274,10.45,Medium,5.1,1.9,2301,86,38.4,28.5,Happy,Energized,189.1,56.58381808566896,9630,4.354651162790698,6.570009988836007
382,48,Male,190,112,Yoga,75,116,136,1120,13.58,Low,8.2,1.9,3124,77,38.4,28.5,Happy,Fatigued,174.4,77.98165137614679,10200,6.181818181818182,14.119877675840977
383,50,Male,197,87,Yoga,93,861,148,5782,13.02,Medium,9.0,1.9,3321,52,38.4,28.5,Tired,Neutral,173.0,85.54913294797689,13764,9.961538461538462,11.976878612716764
393,55,Male,160,62,Yoga,70,178,141,4654,3.24,High,9.5,1.9,3681,53,38.4,28.5,Tired,Energized,169.5,83.1858407079646,9870,9.31132075471698,3.85031605562579
399,40,Female,195,88,Yoga,91,105,139,5784,14.51,High,4.8,1.9,2714,63,38.4,28.5,Neutral,Fatigued,180.0,77.22222222222223,12649,7.722222222222223,12.313125763125765
403,23,Male,185,90,Yoga,55,646,113,11714,0.77,Medium,8.5,1.9,3699,54,38.4,28.5,Happy,Neutral,191.9,58.884835852006255,6215,7.324074074074074,0.8243877019280876
410,35,Female,174,65,Yoga,32,730,148,11823,14.67,High,7.2,1.9,2408,71,38.4,28.5,Stressed,Energized,183.5,80.65395095367847,4736,7.295774647887324,36.974795640326974
419,21,Other,150,50,Yoga,108,956,179,12442,10.26,High,9.1,1.9,3071,75,38.4,28.5,Stressed,Neutral,193.3,92.60217278841179,19332,8.353333333333333,8.79720641489912
432,39,Female,151,98,Yoga,40,104,118,11365,2.61,Medium,8.1,1.9,3948,82,38.4,28.5,Neutral,Energized,180.7,65.3016048699502,4720,5.036585365853658,4.260929717764251
435,23,Other,193,78,Yoga,53,596,102,15020,9.89,Low,9.8,1.9,1692,70,38.4,28.5,Happy,Energized,191.9,53.15268368942158,5406,5.1,9.918491352610934
440,20,Other,168,54,Yoga,110,587,136,4709,9.44,Medium,5.4,1.9,3704,75,38.4,28.5,Tired,Fatigued,194.0,70.10309278350515,14960,6.346666666666667,6.0161199625117145
445,39,Male,192,64,Yoga,81,361,154,7024,8.45,High,5.7,1.9,2032,55,38.4,28.5,Tired,Neutral,180.7,85.22412838959602,12474,9.799999999999999,8.890665245581312
465,25,Female,177,105,Yoga,70,702,111,14596,11.96,Low,6.6,1.9,1982,74,38.4,28.5,Neutral,Fatigued,190.5,58.26771653543307,7770,5.25,9.955455568053994
469,53,Other,175,72,Yoga,115,127,143,15095,11.01,Low,5.2,1.9,1642,70,38.4,28.5,Neutral,Neutral,170.9,83.6746635459333,16445,7.1499999999999995,8.010939527310658
474,25,Male,178,118,Yoga,112,992,82,15887,14.39,Medium,5.4,1.9,2455,60,38.4,28.5,Neutral,Neutral,190.5,43.044619422572175,9184,4.783333333333333,5.530464941882265
476,52,Male,192,77,Yoga,110,672,151,1979,7.57,Medium,5.8,1.9,3212,67,38.4,28.5,Happy,Fatigued,171.6,87.99533799533799,16610,7.888059701492537,6.055679169315534
484,45,Other,199,93,Yoga,62,677,140,19196,5.32,Low,9.4,1.9,1837,80,38.4,28.5,Happy,Fatigued,176.5,79.3201133144476,8680,6.125,6.806177465046149
503,55,Female,157,98,Yoga,63,819,114,6654,3.4,Medium,6.8,1.9,2703,78,38.4,28.5,Tired,Energized,169.5,67.2566371681416,7182,5.115384615384615,3.629723275740975
513,32,Female,169,79,Yoga,44,531,169,13538,14.77,Low,4.5,1.9,1707,82,38.4,28.5,Happy,Energized,185.6,91.05603448275862,7436,7.213414634146342,30.56585521159874
514,56,Female,192,79,Yoga,19,310,89,18234,8.27,Medium,9.9,1.9,3291,78,38.4,28.5,Tired,Energized,168.8,52.72511848341232,1691,3.9935897435897436,22.9493015714642
515,29,Male,183,58,Yoga,16,419,114,13392,13.95,High,7.9,1.9,3780,66,38.4,28.5,Happy,Neutral,187.7,60.735215769845496,1824,6.045454545454546,52.95351624933404
516,18,Male,176,60,Yoga,34,210,178,17525,8.38,Medium,9.3,1.9,3196,52,38.4,28.5,Tired,Neutral,195.4,91.09518935516888,6052,11.98076923076923,22.45228490577398
524,50,Female,199,50,Yoga,48,982,123,15622,3.37,Medium,8.0,1.9,2775,66,38.4,28.5,Tired,Fatigued,173.0,71.09826589595376,5904,6.5227272727272725,4.991690751445087
529,29,Male,198,116,Yoga,49,622,154,4961,9.94,Medium,5.3,1.9,2907,51,38.4,28.5,Stressed,Fatigued,187.7,82.0458177943527,7546,10.568627450980392,16.64358018114012
537,47,Other,166,65,Yoga,13,919,106,1022,6.64,Medium,6.3,1.9,2942,56,38.4,28.5,Happy,Neutral,175.1,60.53683609366076,1378,6.625,30.92035320476211
546,37,Female,167,90,Yoga,82,341,142,4739,12.85,High,8.9,1.9,1720,74,38.4,28.5,Happy,Neutral,182.1,77.97913234486546,11644,6.716216216216216,12.219900617457576
548,19,Other,168,117,Yoga,19,848,151,7439,14.35,Medium,5.1,1.9,1791,78,38.4,28.5,Neutral,Neutral,194.7,77.5552131484335,2869,6.7756410256410255,58.5745951936853
551,31,Male,157,61,Yoga,68,325,165,3777,13.97,High,6.4,1.9,2844,64,38.4,28.5,Neutral,Energized,186.3,88.56682769726247,11220,9.0234375,18.195273278393483
553,58,Female,176,118,Yoga,64,339,122,13845,12.35,Low,6.6,1.9,2166,70,38.4,28.5,Happy,Neutral,167.4,72.87933094384707,7808,6.1,14.063433393070488
564,19,Female,179,119,Yoga,79,583,167,7989,2.72,Low,4.3,1.9,1552,71,38.4,28.5,Happy,Neutral,194.7,85.77298407806883,13193,8.232394366197184,2.9531964138271802
567,37,Female,190,85,Yoga,53,877,172,9907,11.41,Low,6.6,1.9,2692,88,38.4,28.5,Happy,Neutral,182.1,94.45359692476661,9116,6.840909090909091,20.33425548889787
598,32,Male,172,72,Yoga,56,882,166,9652,6.35,High,7.6,1.9,3718,72,38.4,28.5,Happy,Energized,185.6,89.43965517241381,9296,8.069444444444443,10.141818041871923
600,40,Male,176,58,Yoga,42,910,168,17692,2.02,Medium,7.5,1.9,2654,54,38.4,28.5,Neutral,Fatigued,180.0,93.33333333333333,7056,10.88888888888889,4.488888888888889
603,36,Male,188,81,Yoga,11,720,147,7133,4.62,High,5.2,1.9,2505,85,38.4,28.5,Happy,Fatigued,182.8,80.41575492341356,1617,6.052941176470588,33.774617067833695
605,39,Female,154,63,Yoga,19,484,161,12347,11.66,High,7.4,1.9,1962,57,38.4,28.5,Tired,Neutral,180.7,89.09795240730493,3059,9.885964912280702,54.67800658258819
616,34,Other,152,103,Yoga,29,365,131,3623,5.33,Low,9.5,1.9,3765,69,38.4,28.5,Happy,Energized,184.2,71.11834961997829,3799,6.644927536231884,13.071062188775318
617,20,Female,171,95,Yoga,38,161,169,14395,6.98,Low,5.7,1.9,1908,58,38.4,28.5,Neutral,Neutral,194.0,87.11340206185567,6422,10.198275862068964,16.00135648399349
623,32,Male,185,114,Yoga,88,465,86,17535,4.85,Low,6.9,1.9,2365,77,38.4,28.5,Neutral,Fatigued,185.6,46.33620689655172,7568,3.9090909090909087,2.553756857366771
653,30,Other,168,116,Yoga,113,417,105,14070,6.23,Medium,6.1,1.9,2227,57,38.4,28.5,Neutral,Fatigued,187.0,56.14973262032086,11865,6.447368421052632,3.0956887984477786
659,48,Male,199,54,Yoga,84,899,120,18985,3.27,Low,7.0,1.9,3265,82,38.4,28.5,Tired,Energized,174.4,68.80733944954129,10080,5.121951219512195,2.678571428571429
664,46,Other,165,71,Yoga,46,247,131,4656,11.5,Low,8.6,1.9,3066,78,38.4,28.5,Tired,Energized,175.8,74.51649601820249,6026,5.878205128205129,18.629124004550622
669,45,Female,169,56,Yoga,53,567,114,10495,5.28,High,9.7,1.9,1975,83,38.4,28.5,Neutral,Neutral,176.5,64.58923512747874,6042,4.807228915662651,6.434550216473354
671,51,Female,171,81,Yoga,93,811,96,9434,7.86,Medium,7.6,1.9,2815,69,38.4,28.5,Tired,Neutral,172.3,55.716773070226346,8928,4.869565217391305,4.708965982064291
676,20,Male,182,64,Yoga,36,282,97,8308,1.13,Low,7.7,1.9,3514,80,38.4,28.5,Stressed,Fatigued,194.0,50.0,3492,4.2437499999999995,1.5694444444444442
698,53,Female,194,91,Yoga,47,912,109,16857,7.06,Low,4.2,1.9,3147,76,38.4,28.5,Stressed,Fatigued,170.9,63.77998829724986,5123,5.019736842105263,9.580568454863489
700,28,Other,175,101,Yoga,86,684,123,19480,14.85,High,5.2,1.9,2588,53,38.4,28.5,Stressed,Energized,188.4,65.28662420382165,10578,8.122641509433963,11.27332987705525
701,18,Male,154,69,Yoga,59,396,121,5710,9.87,High,9.3,1.9,1680,59,38.4,28.5,Tired,Neutral,195.4,61.92425793244626,7139,7.177966101694915,10.35919365751262
712,41,Female,188,50,Yoga,72,821,136,14649,8.17,Medium,5.3,1.9,3707,64,38.4,28.5,Tired,Fatigued,179.3,75.85052983825989,9792,7.4375,8.606928177480324
716,31,Male,199,77,Yoga,107,906,154,4996,8.57,Low,7.4,1.9,3005,58,38.4,28.5,Stressed,Energized,186.3,82.66237251744496,16478,9.293103448275863,6.620715256771059
719,20,Other,194,57,Yoga,75,414,158,1596,9.38,Medium,8.1,1.9,1543,79,38.4,28.5,Tired,Energized,194.0,81.44329896907216,11850,7.0,10.185841924398625
722,19,Other,198,113,Yoga,83,961,163,19286,8.44,Medium,5.3,1.9,2459,77,38.4,28.5,Happy,Neutral,194.7,83.71854134565999,13529,7.40909090909091,8.513066132016508
724,31,Male,165,105,Yoga,21,309,117,12747,11.35,Medium,9.3,1.9,1771,89,38.4,28.5,Stressed,Fatigued,186.3,62.80193236714976,2457,4.6011235955056184,33.94294916034047
725,24,Male,192,111,Yoga,105,513,126,10204,4.66,Medium,5.4,1.9,3725,65,38.4,28.5,Neutral,Neutral,191.2,65.89958158995816,13230,6.7846153846153845,2.924686192468619
735,30,Female,186,59,Yoga,16,393,144,4713,9.54,High,6.8,1.9,2620,82,38.4,28.5,Neutral,Fatigued,187.0,77.00534759358288,2304,6.146341463414634,45.91443850267379
752,56,Other,164,76,Yoga,68,218,95,19658,11.46,Low,7.1,1.9,2475,59,38.4,28.5,Stressed,Energized,168.8,56.27962085308057,6460,5.635593220338983,9.484771396710343
756,56,Female,183,78,Yoga,12,891,156,19734,2.87,High,5.4,1.9,3852,68,38.4,28.5,Stressed,Energized,168.8,92.4170616113744,1872,8.029411764705882,22.103080568720376
759,46,Female,192,100,Yoga,110,557,129,7514,4.83,Medium,9.2,1.9,3003,69,38.4,28.5,Tired,Neutral,175.8,73.37883959044368,14190,6.543478260869565,3.2219981383803904
764,53,Other,186,81,Yoga,23,736,130,15298,1.02,High,6.3,1.9,3760,54,38.4,28.5,Tired,Energized,170.9,76.06787595084845,2990,8.425925925925926,3.3734449334724097
771,18,Male,175,115,Yoga,54,370,132,12951,14.51,Low,5.4,1.9,3829,81,38.4,28.5,Neutral,Neutral,195.4,67.55373592630501,7128,5.703703703703703,18.151939042420103
778,26,Other,188,80,Yoga,13,833,102,8853,8.68,Medium,7.7,1.9,2304,58,38.4,28.5,Stressed,Neutral,189.8,53.74077976817703,1326,6.155172413793103,35.8823052605982
782,59,Male,150,74,Yoga,94,679,177,15720,10.9,Low,7.5,1.9,2993,69,38.4,28.5,Stressed,Neutral,166.7,106.17876424715058,16638,8.978260869565217,12.312218407382355
784,25,Male,166,95,Yoga,31,381,144,12356,6.13,Medium,7.8,1.9,2784,57,38.4,28.5,Happy,Energized,190.5,75.59055118110236,4464,8.842105263157894,14.947421894843789
786,56,Male,183,53,Yoga,35,858,177,10827,13.85,Medium,7.0,1.9,3539,69,38.4,28.5,Tired,Fatigued,168.8,104.85781990521326,6195,8.978260869565217,41.493737305348674
794,51,Female,176,56,Yoga,96,678,88,7283,2.05,Low,9.9,1.9,3227,82,38.4,28.5,Happy,Energized,172.3,51.073708647707484,8448,3.75609756097561,1.0906364867479201
795,35,Female,153,105,Yoga,67,318,128,4413,11.55,Medium,7.7,1.9,3114,88,38.4,28.5,Tired,Neutral,183.5,69.75476839237056,8576,5.090909090909091,12.024889178087761
812,29,Female,150,102,Yoga,82,160,85,7621,12.21,Low,8.6,1.9,2820,66,38.4,28.5,Stressed,Energized,187.7,45.28502930207778,6970,4.507575757575758,6.743051314370363
818,32,Other,199,116,Yoga,74,159,144,16463,7.58,Medium,6.3,1.9,3373,68,38.4,28.5,Neutral,Fatigued,185.6,77.58620689655173,10656,7.411764705882353,7.947343895619758
