User ID,Age,Gender,Height (cm),Weight (kg),Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),VO2 Max,Body Fat (%),Mood Before Workout,Mood After Workout,HRmax,HR%,TLI,MET,WEI
60,32,Other,190,71,Cycling,10,264,136,2587,7.75,Low,5.8,1.9,3380,60,38.4,28.5,Tired,Fatigued,185.6,73.27586206896552,1360,7.933333333333334,56.78879310344828
66,47,Male,189,102,Cycling,39,287,170,15095,6.55,High,4.5,1.9,3224,63,38.4,28.5,Stressed,Energized,175.1,97.0873786407767,6630,9.444444444444445,16.30570077172019
72,49,Female,171,88,Cycling,114,693,178,17220,11.4,Low,9.2,1.9,2255,65,38.4,28.5,Happy,Energized,173.7,102.475532527346,20292,9.584615384615384,10.247553252734601
74,21,Other,199,97,Cycling,55,628,113,18445,6.18,High,4.3,1.9,3656,71,38.4,28.5,Neutral,Fatigued,193.3,58.458354888773925,6215,5.570422535211268,6.568593331138597
75,34,Other,161,54,Cycling,32,244,109,17911,3.28,Medium,6.1,1.9,1656,74,38.4,28.5,Tired,Energized,184.2,59.17480998914224,3488,5.155405405405405,6.065418023887079
77,20,Male,165,100,Cycling,52,447,112,4614,2.91,High,9.1,1.9,3871,51,38.4,28.5,Happy,Fatigued,194.0,57.73195876288659,5824,7.686274509803923,3.230769230769231
78,58,Male,156,74,Cycling,95,707,179,14037,8.68,Low,8.0,1.9,3184,83,38.4,28.5,Tired,Neutral,167.4,106.92951015531659,17005,7.548192771084338,9.76998050682261
86,57,Male,179,62,Cycling,25,541,103,15743,1.77,Low,8.6,1.9,2365,82,38.4,28.5,Happy,Neutral,168.1,61.27305175490779,2575,4.396341463414634,4.338132064247471
95,28,Other,167,54,Cycling,70,931,116,2658,8.21,High,9.0,1.9,2811,78,38.4,28.5,Neutral,Neutral,188.4,61.57112526539278,8120,5.205128205128205,7.221413406126783
96,47,Female,199,83,Cycling,92,434,156,7092,2.47,Medium,7.2,1.9,2740,71,38.4,28.5,Neutral,Fatigued,175.1,89.09194745859509,14352,7.690140845070423,2.391925111116629
103,51,Male,154,67,Cycling,82,953,106,8433,7.65,Low,8.5,1.9,2659,54,38.4,28.5,Happy,Energized,172.3,61.520603598374926,8692,6.87037037037037,5.739422164970343
108,47,Other,157,81,Cycling,83,808,102,1399,8.83,Low,9.7,1.9,3308,77,38.4,28.5,Happy,Neutral,175.1,58.25242718446603,8466,4.636363636363637,6.197216048660663
120,38,Other,164,59,Cycling,55,735,118,13938,11.0,Medium,4.5,1.9,2028,62,38.4,28.5,Happy,Fatigued,181.4,65.04961411245866,6490,6.661290322580646,13.009922822491731
122,45,Female,179,92,Cycling,81,303,112,16139,3.3,Low,7.4,1.9,3102,84,38.4,28.5,Happy,Fatigued,176.5,63.45609065155807,9072,4.666666666666666,2.5852481376560696
123,22,Other,174,102,Cycling,119,696,105,1360,3.28,Medium,5.2,1.9,3567,62,38.4,28.5,Stressed,Neutral,192.6,54.517133956386296,12495,5.92741935483871,1.5026571376214035
137,59,Female,176,67,Cycling,16,359,161,4958,12.41,High,9.7,1.9,1937,73,38.4,28.5,Tired,Fatigued,166.7,96.58068386322736,2576,7.719178082191781,74.91039292141572
140,45,Other,189,55,Cycling,116,528,92,9949,13.74,High,4.4,1.9,3560,83,38.4,28.5,Neutral,Fatigued,176.5,52.124645892351275,10672,3.879518072289157,6.174074435869884
142,56,Male,150,108,Cycling,52,432,178,4539,4.39,Medium,9.9,1.9,3091,57,38.4,28.5,Tired,Energized,168.8,105.45023696682463,9256,10.929824561403509,8.902433467006926
149,59,Male,195,79,Cycling,77,543,120,3385,14.29,Medium,9.4,1.9,1711,81,38.4,28.5,Neutral,Neutral,166.7,71.98560287942412,9240,5.185185185185185,13.359406040869748
153,52,Female,198,111,Cycling,82,508,90,5978,14.44,Medium,5.1,1.9,3708,60,38.4,28.5,Neutral,Energized,171.6,52.44755244755245,7380,5.25,9.235886065154357
160,43,Other,161,113,Cycling,108,855,111,19882,11.43,High,6.8,1.9,1541,56,38.4,28.5,Neutral,Energized,177.9,62.3946037099494,11988,6.9375,6.603428892636312
167,29,Other,177,84,Cycling,73,565,146,6079,14.2,High,6.5,1.9,3045,80,38.4,28.5,Happy,Fatigued,187.7,77.78369738945126,10658,6.3875,15.130527437400108
176,38,Female,191,79,Cycling,41,947,138,11425,2.21,High,6.8,1.9,2140,68,38.4,28.5,Tired,Neutral,181.4,76.07497243660418,5658,7.102941176470588,4.100626563046226
182,36,Female,165,53,Cycling,25,857,172,11907,12.73,High,4.9,1.9,1959,87,38.4,28.5,Neutral,Energized,182.8,94.09190371991247,4300,6.919540229885057,47.91159737417943
185,57,Male,197,63,Cycling,76,562,102,1335,5.83,High,6.1,1.9,2508,50,38.4,28.5,Tired,Neutral,168.1,60.678167757287326,7752,7.140000000000001,4.654654184539278
188,44,Other,168,115,Cycling,49,369,131,8758,10.1,Low,6.8,1.9,3709,55,38.4,28.5,Neutral,Neutral,177.2,73.92776523702031,6419,8.336363636363636,15.238172018242961
195,25,Male,152,112,Cycling,11,876,159,2245,7.92,Medium,4.9,1.9,3320,60,38.4,28.5,Happy,Fatigued,190.5,83.46456692913385,1749,9.275,60.09448818897638
203,25,Female,167,78,Cycling,112,542,135,6275,1.13,Low,7.0,1.9,2288,55,38.4,28.5,Tired,Fatigued,190.5,70.86614173228347,15120,8.590909090909092,0.7149887514060742
205,54,Other,175,85,Cycling,57,406,140,2731,10.71,Low,5.1,1.9,1773,82,38.4,28.5,Happy,Neutral,170.2,82.25616921269095,7980,5.975609756097561,15.455501267858248
220,54,Female,161,86,Cycling,11,805,168,2027,2.67,Low,4.7,1.9,2613,65,38.4,28.5,Neutral,Neutral,170.2,98.70740305522915,1848,9.046153846153846,23.95897874158744
223,52,Other,193,90,Cycling,43,822,119,6260,2.82,Low,7.7,1.9,3499,62,38.4,28.5,Stressed,Fatigued,171.6,69.34731934731934,5117,6.717741935483871,4.547893966498617
224,41,Female,196,94,Cycling,117,701,153,5435,3.7,High,7.0,1.9,2740,87,38.4,28.5,Happy,Fatigued,179.3,85.33184606804238,17901,6.155172413793103,2.698528465399631
225,41,Other,180,104,Cycling,91,514,87,11779,10.68,High,4.4,1.9,1960,55,38.4,28.5,Happy,Energized,179.3,48.52203011712214,7917,5.536363636363636,5.694673424734774
228,23,Male,155,95,Cycling,28,450,139,1101,5.16,High,8.0,1.9,1714,52,38.4,28.5,Tired,Energized,191.9,72.43355914538822,3892,9.35576923076923,13.3484701853644
232,25,Female,191,114,Cycling,18,204,155,3287,8.04,High,6.2,1.9,2666,75,38.4,28.5,Tired,Energized,190.5,81.36482939632546,2790,7.233333333333334,36.342957130358705
233,49,Other,199,52,Cycling,23,734,139,3637,7.37,High,8.7,1.9,2511,69,38.4,28.5,Stressed,Neutral,173.7,80.02302820955671,3197,7.05072463768116,25.642161648018828
236,58,Female,185,78,Cycling,91,459,144,9441,6.04,Medium,5.8,1.9,2829,85,38.4,28.5,Neutral,Energized,167.4,86.02150537634408,13104,5.929411764705883,5.709559257946354
245,28,Female,181,64,Cycling,69,387,117,10521,9.17,High,6.6,1.9,3095,57,38.4,28.5,Neutral,Energized,188.4,62.101910828025474,8073,7.18421052631579,8.253253946275269
253,40,Male,153,91,Cycling,50,540,105,5888,6.36,High,4.8,1.9,3339,58,38.4,28.5,Neutral,Energized,180.0,58.333333333333336,5250,6.336206896551724,7.420000000000001
256,18,Other,183,95,Cycling,58,598,161,1109,3.71,High,8.5,1.9,3279,56,38.4,28.5,Happy,Neutral,195.4,82.39508700102354,9338,10.0625,5.27044435816892
258,51,Male,160,115,Cycling,107,314,142,7476,3.55,Low,5.3,1.9,3252,60,38.4,28.5,Stressed,Neutral,172.3,82.4143934997098,15194,8.283333333333333,2.7343093170464465
260,51,Male,167,74,Cycling,12,737,147,15460,5.02,Medium,8.3,1.9,1562,84,38.4,28.5,Happy,Energized,172.3,85.3163087637841,1764,6.125,35.69065583284968
264,56,Other,185,97,Cycling,86,432,86,7734,1.27,Medium,4.8,1.9,1985,62,38.4,28.5,Neutral,Neutral,168.8,50.947867298578196,7396,4.85483870967742,0.7523696682464455
293,44,Male,155,64,Cycling,19,361,164,19001,1.12,Low,5.8,1.9,2087,52,38.4,28.5,Happy,Neutral,177.2,92.5507900677201,3116,11.038461538461538,5.455625519781396
297,46,Male,170,102,Cycling,118,606,157,19297,13.19,Medium,5.8,1.9,1750,64,38.4,28.5,Happy,Neutral,175.8,89.30602957906711,18526,8.5859375,9.982597713117755
304,20,Other,174,116,Cycling,40,695,149,8435,12.78,High,6.0,1.9,2652,52,38.4,28.5,Tired,Fatigued,194.0,76.80412371134021,5960,10.028846153846153,24.538917525773194
314,19,Male,152,71,Cycling,34,484,134,2900,13.04,Low,4.9,1.9,2893,63,38.4,28.5,Stressed,Energized,194.7,68.82383153569594,4556,7.444444444444445,26.39596362427868
315,41,Other,181,94,Cycling,26,105,123,2361,6.6,Low,9.5,1.9,3599,88,38.4,28.5,Stressed,Neutral,179.3,68.60011154489682,3198,4.892045454545454,17.41387446908919
317,41,Female,170,53,Cycling,27,590,93,18992,3.97,Medium,8.8,1.9,2468,51,38.4,28.5,Happy,Neutral,179.3,51.86837702175126,2511,6.38235294117647,7.626572473198241
319,47,Other,184,113,Cycling,96,190,135,8933,9.46,High,7.2,1.9,3622,71,38.4,28.5,Stressed,Neutral,175.1,77.09880068532267,12960,6.654929577464788,7.597444317532839
322,56,Female,166,119,Cycling,77,577,135,15972,3.5,High,6.1,1.9,2814,78,38.4,28.5,Tired,Fatigued,168.8,79.97630331753554,10395,6.057692307692308,3.6352865144334334
330,21,Other,179,62,Cycling,108,703,154,18196,7.19,Medium,4.8,1.9,2393,51,38.4,28.5,Tired,Neutral,193.3,79.66890843248835,16632,10.568627450980392,5.303883811385105
365,32,Female,173,75,Cycling,20,719,112,15143,14.13,High,7.4,1.9,1617,86,38.4,28.5,Neutral,Fatigued,185.6,60.3448275862069,2240,4.558139534883721,42.633620689655174
375,45,Female,159,74,Cycling,15,182,135,4507,11.47,Low,5.4,1.9,1640,54,38.4,28.5,Tired,Fatigued,176.5,76.48725212464589,2025,8.75,58.4872521246459
394,49,Male,152,102,Cycling,24,665,113,17911,3.56,Low,7.3,1.9,3131,84,38.4,28.5,Neutral,Fatigued,173.7,65.05469199769718,2712,4.708333333333334,9.649779312991749
405,59,Female,174,86,Cycling,68,136,146,19475,12.8,Low,6.6,1.9,2901,65,38.4,28.5,Neutral,Energized,166.7,87.58248350329934,9928,7.861538461538462,16.486114541797523
406,39,Other,174,116,Cycling,55,854,100,1970,5.12,Medium,7.0,1.9,2990,87,38.4,28.5,Stressed,Energized,180.7,55.340343110127286,5500,4.022988505747126,5.151682849524577
409,45,Other,181,92,Cycling,93,411,80,14810,6.21,Medium,6.0,1.9,2178,66,38.4,28.5,Tired,Neutral,176.5,45.3257790368272,7440,4.242424242424242,3.0265923421365257
416,26,Other,157,114,Cycling,71,618,152,11888,1.55,High,9.0,1.9,2832,53,38.4,28.5,Tired,Fatigued,189.8,80.08429926238145,10792,10.037735849056602,1.7483192092491726
417,29,Female,157,73,Cycling,37,166,169,1627,2.86,Medium,8.0,1.9,3485,62,38.4,28.5,Happy,Energized,187.7,90.0372935535429,6253,9.54032258064516,6.959639447652234
424,54,Male,183,57,Cycling,42,697,152,9986,3.87,High,5.9,1.9,2793,81,38.4,28.5,Happy,Neutral,170.2,89.30669800235019,6384,6.567901234567901,8.22897431593084
434,20,Male,161,91,Cycling,97,524,138,9769,14.2,Low,6.9,1.9,2609,67,38.4,28.5,Neutral,Neutral,194.0,71.1340206185567,13386,7.208955223880597,10.413433946221703
438,21,Female,163,104,Cycling,102,271,88,18166,12.75,Medium,4.2,1.9,2684,67,38.4,28.5,Stressed,Neutral,193.3,45.525090532850484,8976,4.597014925373134,5.6906363166063105
443,53,Female,196,54,Cycling,25,626,104,18672,0.5,High,6.6,1.9,3676,53,38.4,28.5,Neutral,Energized,170.9,60.85430076067876,2600,6.867924528301887,1.2170860152135752
444,41,Male,163,118,Cycling,56,491,165,5210,9.76,High,4.4,1.9,1601,66,38.4,28.5,Neutral,Fatigued,179.3,92.0245398773006,9240,8.75,16.038562664329532
455,32,Other,172,50,Cycling,110,422,144,8047,2.56,Medium,4.5,1.9,2092,50,38.4,28.5,Neutral,Fatigued,185.6,77.58620689655173,15840,10.08,1.8056426332288404
456,39,Female,166,92,Cycling,50,705,163,8621,7.62,Low,5.5,1.9,2447,87,38.4,28.5,Happy,Fatigued,180.7,90.20475926950748,8150,6.557471264367816,13.747205312672941
468,31,Female,188,92,Cycling,82,454,142,17124,3.4,Medium,5.1,1.9,3901,84,38.4,28.5,Happy,Neutral,186.3,76.2211486849168,11644,5.916666666666667,3.1603890918136233
471,20,Female,169,79,Cycling,112,690,96,9185,14.35,Low,4.5,1.9,1604,69,38.4,28.5,Stressed,Energized,194.0,49.48453608247423,10752,4.869565217391305,6.340206185567011
478,20,Female,187,62,Cycling,10,656,97,8183,0.58,Medium,9.6,1.9,1816,68,38.4,28.5,Happy,Neutral,194.0,50.0,970,4.99264705882353,2.8999999999999995
479,54,Other,192,66,Cycling,82,290,135,4781,14.95,Medium,6.0,1.9,1971,88,38.4,28.5,Neutral,Neutral,170.2,79.31844888366628,11070,5.369318181818182,14.461107448912328
480,24,Male,156,84,Cycling,10,928,93,5519,4.58,Low,6.9,1.9,3437,68,38.4,28.5,Tired,Neutral,191.2,48.64016736401674,930,4.786764705882353,22.277196652719667
489,21,Male,164,73,Cycling,37,945,128,2506,9.63,Medium,5.0,1.9,3179,52,38.4,28.5,Neutral,Neutral,193.3,66.21831350232799,4736,8.615384615384617,17.234658352092392
492,48,Female,191,50,Cycling,48,462,129,10814,9.38,High,7.9,1.9,1958,72,38.4,28.5,Tired,Fatigued,174.4,73.96788990825688,6192,6.270833333333334,14.454558486238533
504,22,Male,189,89,Cycling,28,479,82,7384,9.28,Medium,7.7,1.9,1731,58,38.4,28.5,Stressed,Neutral,192.6,42.57528556593977,2296,4.948275862068965,14.110666073282896
517,33,Female,158,96,Cycling,23,388,133,12607,13.56,Medium,7.6,1.9,2040,67,38.4,28.5,Neutral,Fatigued,184.9,71.93077339102217,3059,6.947761194029851,42.40788205140264
518,48,Male,173,99,Cycling,11,294,105,4210,2.0,High,7.2,1.9,1784,69,38.4,28.5,Happy,Fatigued,174.4,60.206422018348626,1155,5.326086956521739,10.946622185154295
519,57,Female,189,85,Cycling,51,605,117,1603,13.77,High,7.0,1.9,3585,80,38.4,28.5,Neutral,Energized,168.1,69.60142772159429,5967,5.1187499999999995,18.792385484830458
523,23,Female,167,85,Cycling,33,317,127,5284,0.69,High,5.2,1.9,3829,79,38.4,28.5,Neutral,Fatigued,191.9,66.1803022407504,4191,5.6265822784810124,1.3837699559429628
525,24,Female,188,82,Cycling,65,537,133,9406,8.47,Low,9.2,1.9,2568,61,38.4,28.5,Stressed,Neutral,191.2,69.56066945606695,8645,7.631147540983607,9.064290312198262
526,46,Female,161,97,Cycling,89,477,142,7455,1.56,Medium,4.6,1.9,3474,88,38.4,28.5,Neutral,Energized,175.8,80.773606370876,12638,5.6477272727272725,1.4158070330176018
531,28,Male,198,111,Cycling,59,565,135,18228,12.45,Medium,9.3,1.9,2424,51,38.4,28.5,Stressed,Fatigued,188.4,71.656050955414,7965,9.26470588235294,15.120641260930581
533,31,Female,185,104,Cycling,26,195,156,15852,2.38,Medium,5.4,1.9,2943,58,38.4,28.5,Happy,Neutral,186.3,83.73590982286633,4056,9.413793103448276,7.665056360708533
534,43,Female,187,100,Cycling,17,868,172,10030,2.67,Medium,9.1,1.9,2996,72,38.4,28.5,Happy,Neutral,177.9,96.68353007307475,2924,8.36111111111111,15.185001487947622
550,53,Male,165,55,Cycling,96,376,140,19985,9.78,Low,8.3,1.9,2975,62,38.4,28.5,Tired,Fatigued,170.9,81.91925102399064,13440,7.903225806451614,8.345523698069046
578,36,Male,154,112,Cycling,101,360,96,13041,13.32,Low,7.5,1.9,3911,88,38.4,28.5,Neutral,Neutral,182.8,52.516411378555794,9696,3.818181818181818,6.9259267283402295
581,19,Male,170,83,Cycling,88,756,103,19558,3.27,High,7.6,1.9,3887,89,38.4,28.5,Neutral,Energized,194.7,52.901900359527474,9064,4.050561797752809,1.9657865247233504
590,35,Male,188,114,Cycling,38,530,97,2155,6.87,Low,5.1,1.9,3505,69,38.4,28.5,Tired,Fatigued,183.5,52.86103542234333,3686,4.920289855072464,9.556718772407859
591,32,Other,164,97,Cycling,63,516,87,4164,3.73,High,7.4,1.9,2899,80,38.4,28.5,Stressed,Fatigued,185.6,46.875,5481,3.8062499999999995,2.775297619047619
592,41,Male,165,112,Cycling,55,771,157,1601,5.65,High,5.0,1.9,2949,54,38.4,28.5,Neutral,Energized,179.3,87.56274400446179,8635,10.175925925925926,8.995081884094711
604,43,Other,157,102,Cycling,67,253,99,19057,7.07,Low,5.6,1.9,2448,75,38.4,28.5,Stressed,Energized,177.9,55.64924114671164,6633,4.62,5.872240819511214
615,30,Male,185,56,Cycling,33,230,150,18915,8.87,Medium,5.3,1.9,3474,57,38.4,28.5,Stressed,Fatigued,187.0,80.21390374331551,4950,9.210526315789474,21.560525036460866
625,32,Other,180,68,Cycling,88,761,126,15636,7.92,Low,9.9,1.9,2464,80,38.4,28.5,Neutral,Neutral,185.6,67.88793103448276,11088,5.5125,6.109913793103448
633,49,Other,196,78,Cycling,13,874,176,14245,4.67,Low,7.4,1.9,1643,81,38.4,28.5,Stressed,Energized,173.7,101.32412204951066,2288,7.604938271604938,36.39874230547806
634,29,Male,178,99,Cycling,97,653,153,2157,1.15,Low,8.2,1.9,3753,51,38.4,28.5,Happy,Fatigued,187.7,81.51305274374,14841,10.5,0.9663918624257835
635,18,Other,163,87,Cycling,60,298,83,14054,14.56,High,7.6,1.9,1826,59,38.4,28.5,Happy,Fatigued,195.4,42.476970317297855,4980,4.923728813559322,10.307744796997612
655,50,Other,191,51,Cycling,98,356,88,2814,10.04,Low,8.1,1.9,2482,74,38.4,28.5,Neutral,Neutral,173.0,50.86705202312138,8624,4.162162162162162,5.21127757461366
658,49,Female,168,56,Cycling,90,997,140,3630,9.53,Medium,7.3,1.9,3015,78,38.4,28.5,Neutral,Neutral,173.7,80.59873344847439,12600,6.282051282051282,8.534510330710678
665,24,Female,185,93,Cycling,47,997,175,3878,14.91,Medium,9.2,1.9,3613,64,38.4,28.5,Neutral,Fatigued,191.2,91.52719665271967,8225,9.5703125,29.0355425977032
666,32,Other,171,93,Cycling,36,343,155,11722,11.25,High,7.3,1.9,1776,67,38.4,28.5,Tired,Energized,185.6,83.51293103448276,5580,8.097014925373134,26.09779094827586
681,57,Female,184,96,Cycling,96,789,150,15864,3.69,High,9.6,1.9,2003,62,38.4,28.5,Tired,Neutral,168.1,89.2325996430696,14400,8.467741935483872,3.4298780487804876
683,45,Other,168,73,Cycling,32,419,175,6482,8.07,Medium,5.2,1.9,2645,50,38.4,28.5,Happy,Fatigued,176.5,99.15014164305948,5600,12.25,25.004426345609065
689,50,Male,177,59,Cycling,67,246,134,15378,3.29,Low,8.0,1.9,3742,61,38.4,28.5,Tired,Energized,173.0,77.45664739884393,8978,7.688524590163935,3.8034682080924855
695,58,Male,155,71,Cycling,76,834,148,16025,9.24,Low,6.0,1.9,3259,85,38.4,28.5,Neutral,Energized,167.4,88.41099163679809,11248,6.094117647058823,10.748915299000188
696,52,Other,169,80,Cycling,17,696,122,14258,10.11,High,7.5,1.9,2679,88,38.4,28.5,Stressed,Fatigued,171.6,71.0955710955711,2074,4.8522727272727275,42.28095433977787
703,22,Female,185,97,Cycling,17,129,115,15447,14.24,Low,7.2,1.9,3818,76,38.4,28.5,Tired,Energized,192.6,59.7092419522326,1955,5.296052631578947,50.01527090587013
710,19,Other,171,107,Cycling,85,895,114,8976,8.51,High,5.1,1.9,2382,75,38.4,28.5,Happy,Neutral,194.7,58.55161787365177,9690,5.32,5.862050212997372
714,52,Male,181,75,Cycling,21,790,94,12336,2.79,Low,8.3,1.9,1973,64,38.4,28.5,Happy,Fatigued,171.6,54.77855477855478,1974,5.140625,7.277722277722278
715,45,Other,178,64,Cycling,71,742,158,16562,6.3,Low,5.7,1.9,1969,60,38.4,28.5,Tired,Neutral,176.5,89.51841359773371,11218,9.216666666666667,7.943183178390456
717,50,Other,184,118,Cycling,111,346,125,18286,12.44,Low,6.2,1.9,2372,60,38.4,28.5,Neutral,Energized,173.0,72.25433526011561,13875,7.291666666666667,8.097693068791335
723,57,Male,153,103,Cycling,44,236,92,6978,10.61,Low,8.9,1.9,2537,61,38.4,28.5,Neutral,Neutral,168.1,54.729327781082695,4048,5.278688524590164,13.197231085392895
726,21,Male,185,112,Cycling,109,853,107,5504,9.61,Low,8.7,1.9,3866,87,38.4,28.5,Tired,Energized,193.3,55.3543714433523,11663,4.304597701149425,4.880325775877208
732,31,Male,155,91,Cycling,104,935,101,9898,13.33,High,4.9,1.9,1972,61,38.4,28.5,Tired,Fatigued,186.3,54.21363392377885,10504,5.795081967213115,6.9487282711920395
733,23,Other,177,116,Cycling,12,699,96,14049,8.74,Medium,6.8,1.9,2433,85,38.4,28.5,Stressed,Fatigued,191.9,50.02605523710265,1152,3.9529411764705884,36.43564356435643
741,44,Female,177,110,Cycling,95,965,80,14897,12.94,Low,6.8,1.9,2424,52,38.4,28.5,Neutral,Neutral,177.2,45.146726862302486,7600,5.384615384615385,6.149459427349412
748,23,Other,184,73,Cycling,107,532,163,9210,2.55,Low,4.8,1.9,3211,50,38.4,28.5,Neutral,Neutral,191.9,84.94007295466388,17441,11.41,2.0242727666765687
753,40,Female,191,92,Cycling,66,607,152,2104,3.9,Medium,8.9,1.9,1519,70,38.4,28.5,Neutral,Neutral,180.0,84.44444444444444,10032,7.6,4.98989898989899
760,37,Other,165,82,Cycling,84,730,146,12720,4.24,Low,8.3,1.9,3647,58,38.4,28.5,Neutral,Energized,182.1,80.1757276221856,12264,8.810344827586206,4.046965299024607
763,58,Other,166,95,Cycling,108,682,128,3841,8.83,High,8.2,1.9,1657,55,38.4,28.5,Happy,Fatigued,167.4,76.46356033452807,13824,8.145454545454545,6.251604053276693
766,20,Male,172,78,Cycling,36,320,130,12025,2.58,Low,7.1,1.9,2252,67,38.4,28.5,Neutral,Fatigued,194.0,67.0103092783505,4680,6.791044776119403,4.802405498281787
776,29,Female,159,55,Cycling,100,234,97,12124,8.27,High,6.3,1.9,3780,66,38.4,28.5,Happy,Fatigued,187.7,51.67820990942994,9700,5.1439393939393945,4.273787959509856
777,27,Female,175,99,Cycling,77,873,124,13159,12.11,Medium,6.2,1.9,3140,70,38.4,28.5,Stressed,Energized,189.1,65.57377049180329,9548,6.199999999999999,10.31296572280179
785,27,Female,172,119,Cycling,105,760,150,1183,2.25,High,8.5,1.9,3630,51,38.4,28.5,Tired,Neutral,189.1,79.32310946589106,15750,10.294117647058824,1.6997809171262372
789,20,Female,158,76,Cycling,95,866,173,6977,3.39,Medium,5.7,1.9,2485,66,38.4,28.5,Tired,Fatigued,194.0,89.17525773195877,16435,9.174242424242424,3.1821486706456867
815,41,Other,181,80,Cycling,107,797,164,11310,3.17,Low,6.2,1.9,1767,58,38.4,28.5,Stressed,Energized,179.3,91.46681539319576,17548,9.89655172413793,2.709811259779725
830,43,Other,150,80,Cycling,41,197,84,12235,14.67,High,5.0,1.9,2649,89,38.4,28.5,Stressed,Fatigued,177.9,47.217537942664414,3444,3.303370786516854,16.894665405338706
832,38,Female,152,81,Cycling,113,949,157,10277,11.75,Medium,4.9,1.9,3651,76,38.4,28.5,Neutral,Neutral,181.4,86.54906284454245,17741,7.230263157894737,8.999570694012158
837,44,Female,168,60,Cycling,57,853,159,8859,10.3,High,4.3,1.9,3517,64,38.4,28.5,Tired,Fatigued,177.2,89.72911963882619,9063,8.6953125,16.214209338244032
844,30,Other,168,94,Cycling,26,216,172,11086,14.94,Low,6.5,1.9,2329,88,38.4,28.5,Stressed,Energized,187.0,91.97860962566845,4472,6.840909090909091,52.852324146441795
854,33,Other,169,67,Cycling,111,811,178,14949,8.09,Medium,6.1,1.9,1944,52,38.4,28.5,Happy,Fatigued,184.9,96.26825310978907,19758,11.98076923076923,7.016307816740483
856,48,Male,152,116,Cycling,40,323,167,11311,5.26,Low,9.4,1.9,2195,64,38.4,28.5,Happy,Neutral,174.4,95.75688073394495,6680,9.1328125,12.592029816513762
865,45,Other,160,52,Cycling,86,994,158,19283,6.03,Low,8.7,1.9,3523,64,38.4,28.5,Neutral,Neutral,176.5,89.51841359773371,13588,8.640625,6.2766980697015615
871,25,Other,150,113,Cycling,56,440,103,18998,2.14,Medium,6.3,1.9,3093,53,38.4,28.5,Neutral,Neutral,190.5,54.06824146981627,5768,6.80188679245283,2.0661792275965505
876,41,Male,154,80,Cycling,20,274,138,2435,13.81,High,7.0,1.9,1729,76,38.4,28.5,Stressed,Fatigued,179.3,76.96597880646961,2760,6.355263157894737,53.14500836586726
881,55,Female,167,110,Cycling,56,713,103,13522,12.69,Low,7.7,1.9,2914,89,38.4,28.5,Happy,Fatigued,169.5,60.766961651917406,5768,4.050561797752809,13.77022756005057
885,46,Other,172,113,Cycling,87,665,111,5662,13.48,High,7.4,1.9,2787,77,38.4,28.5,Neutral,Energized,175.8,63.13993174061433,9657,5.045454545454545,9.78306068808599
